390,0.73985,0.012194,0.010224,0.015913,0.031826,0.5428,0.011097,0.010224,0.015089,0.030178,0.40195,0.0088099,0.010224,0.013496,0.026992,0.14524,0.0063953,0.010224,0.012059,0.024119,0.046008,0.0047252,0.010224,0.011263,0.022526,-0.00042088,0.0020803,0.010224,0.010433,0.020867
391,0.74629,0.0092158,0.0094328,0.013187,0.026375,0.53743,0.0052333,0.0094328,0.010787,0.021575,0.38174,0.0072956,0.0094328,0.011925,0.02385,0.15279,0.0057511,0.0094328,0.011048,0.022095,0.046952,0.0038584,0.0094328,0.010191,0.020383,0.0011776,0.0023073,0.0094328,0.0097108,0.019422
392,0.74299,0.0095177,0.0073026,0.011996,0.023993,0.53597,0.0066539,0.0073026,0.0098794,0.019759,0.39198,0.005494,0.0073026,0.0091385,0.018277,0.14752,0.0050409,0.0073026,0.0088735,0.017747,0.048582,0.0030944,0.0073026,0.0079312,0.015862,0.0014863,0.0018724,0.0073026,0.0075388,0.015078
393,0.73354,0.0085189,0.0061356,0.010498,0.020997,0.54161,0.0053635,0.0061356,0.0081494,0.016299,0.39848,0.0061335,0.0061356,0.0086755,0.017351,0.14068,0.0055425,0.0061356,0.0082683,0.016537,0.051131,0.00243,0.0061356,0.0065992,0.013198,0.0018844,0.0024247,0.0061356,0.0065973,0.013195
394,0.73715,0.0053236,0.0057898,0.0078653,0.015731,0.54244,0.0051761,0.0057898,0.0077662,0.015532,0.39464,0.0062943,0.0057898,0.0085522,0.017104,0.14687,0.0030317,0.0057898,0.0065355,0.013071,0.049203,0.0024375,0.0057898,0.006282,0.012564,-0.00081369,0.001701,0.0057898,0.0060345,0.012069
395,0.73951,0.0060332,0.0050653,0.0078776,0.015755,0.53568,0.0035513,0.0050653,0.0061861,0.012372,0.39318,0.0041381,0.0050653,0.0065407,0.013081,0.14509,0.0047057,0.0050653,0.0069138,0.013828,0.053264,0.0018652,0.0050653,0.0053977,0.010795,0.0027457,0.0013226,0.0050653,0.0052351,0.01047
396,0.73852,0.0061303,0.0040107,0.0073258,0.014652,0.5375,0.0040554,0.0040107,0.0057037,0.011407,0.39097,0.004049,0.0040107,0.0056992,0.011398,0.14311,0.0023293,0.0040107,0.0046381,0.0092762,0.052577,0.0020223,0.0040107,0.0044917,0.0089835,0.0011677,0.0010283,0.0040107,0.0041405,0.0082809
397,0.74181,0.0058986,0.0040952,0.0071808,0.014362,0.53958,0.0046049,0.0040952,0.0061624,0.012325,0.39283,0.0039605,0.0040952,0.005697,0.011394,0.14668,0.0016576,0.0040952,0.0044179,0.0088358,0.053064,0.0019622,0.0040952,0.004541,0.009082,0.00080643,0.0013877,0.0040952,0.0043239,0.0086478
398,0.74344,0.0033468,0.0044615,0.0055773,0.011155,0.54507,0.0036741,0.0044615,0.0057796,0.011559,0.39529,0.0037305,0.0044615,0.0058157,0.011631,0.144,0.0020892,0.0044615,0.0049264,0.0098529,0.054259,0.0018847,0.0044615,0.0048432,0.0096865,0.00060633,0.0011814,0.0044615,0.0046153,0.0092305
399,0.74167,0.0042328,0.0039466,0.0057872,0.011574,0.54594,0.0027145,0.0039466,0.00479,0.00958,0.39859,0.0037164,0.0039466,0.005421,0.010842,0.1509,0.0011196,0.0039466,0.0041023,0.0082046,0.05146,0.0012082,0.0039466,0.0041274,0.0082547,0.0010572,0.00076059,0.0039466,0.0040192,0.0080384
400,0.743,0.0038387,0.0029998,0.0048718,0.0097437,0.54787,0.0031962,0.0029998,0.0043835,0.0087669,0.40053,0.0023041,0.0029998,0.0037826,0.0075651,0.15022,0.0020706,0.0029998,0.003645,0.0072901,0.052666,0.00082508,0.0029998,0.0031112,0.0062225,0.0016194,0.00052633,0.0029998,0.0030457,0.0060913
401,0.74353,0.0034586,0.0026648,0.0043661,0.0087323,0.54772,0.0025434,0.0026648,0.0036838,0.0073675,0.39879,0.0018297,0.0026648,0.0032325,0.006465,0.14941,0.0020964,0.0026648,0.0033906,0.0067812,0.054426,0.00086374,0.0026648,0.0028013,0.0056027,0.0012278,0.00079009,0.0026648,0.0027795,0.005559
402,0.74546,0.0026947,0.0021008,0.0034169,0.0068337,0.54579,0.0023004,0.0021008,0.0031154,0.0062307,0.39565,0.0024067,0.0021008,0.0031946,0.0063892,0.15122,0.0019108,0.0021008,0.0028399,0.0056797,0.05346,0.0009699,0.0021008,0.0023139,0.0046279,0.0022876,0.00098798,0.0021008,0.0023216,0.0046431
403,0.7473,0.0027047,0.0021858,0.0034775,0.0069551,0.55608,0.0020274,0.0021858,0.0029813,0.0059626,0.39787,0.0027352,0.0021858,0.0035013,0.0070026,0.15195,0.0014968,0.0021858,0.0026492,0.0052984,0.054373,0.0012835,0.0021858,0.0025348,0.0050695,-0.00062396,0.00076705,0.0021858,0.0023165,0.004633
404,0.74584,0.0024416,0.0015435,0.0028886,0.0057771,0.55546,0.0014947,0.0015435,0.0021486,0.0042972,0.40018,0.0026461,0.0015435,0.0030634,0.0061268,0.15385,0.0010638,0.0015435,0.0018746,0.0037492,0.054564,0.00099129,0.0015435,0.0018344,0.0036688,0.0017206,0.00075345,0.0015435,0.0017176,0.0034351
405,0.74408,0.0017939,0.0020217,0.0027028,0.0054057,0.5551,0.0025178,0.0020217,0.003229,0.006458,0.40159,0.0025414,0.0020217,0.0032475,0.0064949,0.15446,0.0010387,0.0020217,0.0022729,0.0045459,0.055679,0.00053542,0.0020217,0.0020914,0.0041828,0.0024372,0.00055158,0.0020217,0.0020956,0.0041912
406,0.74309,0.0018819,0.0022586,0.0029399,0.0058798,0.55992,0.0025809,0.0022586,0.0034296,0.0068592,0.40017,0.0018343,0.0022586,0.0029097,0.0058193,0.15523,0.0011899,0.0022586,0.0025529,0.0051058,0.057376,0.00097044,0.0022586,0.0024583,0.0049166,0.0020855,0.00093971,0.0022586,0.0024463,0.0048927
407,0.74749,0.0025753,0.0024087,0.0035262,0.0070524,0.5628,0.0023386,0.0024087,0.0033572,0.0067144,0.40224,0.0022731,0.0024087,0.0033119,0.0066238,0.15962,0.0013307,0.0024087,0.0027518,0.0055036,0.057452,0.0007306,0.0024087,0.002517,0.0050341,0.0030301,0.00083817,0.0024087,0.0025503,0.0051007
408,0.74972,0.0021193,0.0019383,0.002872,0.005744,0.56449,0.0020764,0.0019383,0.0028405,0.005681,0.40703,0.0021657,0.0019383,0.0029064,0.0058128,0.15944,0.00080985,0.0019383,0.0021006,0.0042013,0.059836,0.00068182,0.0019383,0.0020547,0.0041094,0.0024234,0.000735,0.0019383,0.0020729,0.0041459
409,0.74693,0.0024791,0.0016066,0.0029542,0.0059083,0.56319,0.0017557,0.0016066,0.0023799,0.0047597,0.40935,0.0019873,0.0016066,0.0025555,0.005111,0.15983,0.0012034,0.0016066,0.0020073,0.0040147,0.058789,0.00073023,0.0016066,0.0017648,0.0035295,0.0011698,0.00077274,0.0016066,0.0017828,0.0035656
410,0.74868,0.0028743,0.0018608,0.003424,0.0068481,0.5644,0.0016939,0.0018608,0.0025164,0.0050327,0.4086,0.0017287,0.0018608,0.0025399,0.0050798,0.16078,0.0012144,0.0018608,0.0022221,0.0044441,0.05911,0.00073946,0.0018608,0.0020024,0.0040048,0.0010901,0.00051756,0.0018608,0.0019315,0.003863
411,0.74806,0.0017924,0.0022945,0.0029116,0.0058232,0.5626,0.0019566,0.0022945,0.0030154,0.0060309,0.41025,0.0015737,0.0022945,0.0027823,0.0055645,0.16039,0.0011233,0.0022945,0.0025547,0.0051094,0.06161,0.00068129,0.0022945,0.0023935,0.004787,0.0016615,0.00064912,0.0022945,0.0023845,0.0047691
412,0.74969,0.0014555,0.0014944,0.0020861,0.0041721,0.56471,0.0013683,0.0014944,0.0020262,0.0040524,0.41301,0.0016616,0.0014944,0.0022348,0.0044696,0.16461,0.00083999,0.0014944,0.0017143,0.0034287,0.060645,0.00068459,0.0014944,0.0016438,0.0032876,0.0023458,0.00064707,0.0014944,0.0016285,0.003257
413,0.74818,0.0016484,0.0020636,0.0026412,0.0052823,0.56456,0.00092533,0.0020636,0.0022616,0.0045232,0.41472,0.0012268,0.0020636,0.0024007,0.0048014,0.16559,0.00085043,0.0020636,0.002232,0.004464,0.061232,0.00046559,0.0020636,0.0021155,0.004231,0.0027712,0.00059191,0.0020636,0.0021468,0.0042937
414,0.74668,0.0016085,0.002476,0.0029526,0.0059052,0.56572,0.0015135,0.002476,0.0029019,0.0058038,0.4155,0.0014173,0.002476,0.0028529,0.0057059,0.16735,0.0013063,0.002476,0.0027994,0.0055989,0.06161,0.00060791,0.002476,0.0025495,0.005099,0.0022801,0.00052121,0.002476,0.0025302,0.0050605
415,0.75058,0.0014246,0.002538,0.0029105,0.005821,0.5661,0.0015498,0.002538,0.0029738,0.0059476,0.41786,0.0013957,0.002538,0.0028965,0.0057929,0.16772,0.0010927,0.002538,0.0027633,0.0055265,0.061987,0.00056751,0.002538,0.0026007,0.0052014,0.0022766,0.00055562,0.002538,0.0025981,0.0051962
416,0.74871,0.0018527,0.0021316,0.0028243,0.0056485,0.56861,0.0012389,0.0021316,0.0024655,0.0049309,0.41855,0.0010781,0.0021316,0.0023888,0.0047775,0.16859,0.00095118,0.0021316,0.0023342,0.0046684,0.062763,0.00044725,0.0021316,0.002178,0.004356,0.0030686,0.0003529,0.0021316,0.0021606,0.0043212
417,0.75044,0.0020667,0.0019024,0.002809,0.005618,0.57084,0.0011478,0.0019024,0.0022218,0.0044436,0.4185,0.0012314,0.0019024,0.0022661,0.0045323,0.16957,0.0007443,0.0019024,0.0020428,0.0040856,0.063176,0.00055235,0.0019024,0.0019809,0.0039619,0.0037805,0.00030064,0.0019024,0.001926,0.0038519
418,0.75143,0.0019008,0.002348,0.0030209,0.0060418,0.57222,0.0014068,0.002348,0.0027372,0.0054743,0.41872,0.0011272,0.002348,0.0026045,0.005209,0.17164,0.0007206,0.002348,0.002456,0.0049121,0.064031,0.00061931,0.002348,0.0024283,0.0048565,0.0036725,0.00050928,0.002348,0.0024026,0.0048051
419,0.75382,0.0018825,0.0019083,0.0026806,0.0053612,0.57355,0.0012308,0.0019083,0.0022708,0.0045416,0.4216,0.0015403,0.0019083,0.0024523,0.0049047,0.17287,0.00088263,0.0019083,0.0021025,0.0042051,0.065095,0.00062265,0.0019083,0.0020073,0.0040146,0.0029965,0.00051223,0.0019083,0.0019759,0.0039517
420,0.75226,0.0018239,0.0020165,0.002719,0.005438,0.57137,0.0018224,0.0020165,0.002718,0.0054361,0.42381,0.0012811,0.0020165,0.002389,0.0047781,0.17387,0.00085201,0.0020165,0.0021891,0.0043783,0.065968,0.00048097,0.0020165,0.0020731,0.0041462,0.0030732,0.00036106,0.0020165,0.0020486,0.0040972
421,0.7541,0.0016222,0.0019155,0.0025101,0.0050201,0.57118,0.00091983,0.0019155,0.0021249,0.0042497,0.42658,0.00093059,0.0019155,0.0021295,0.0042591,0.17428,0.00071864,0.0019155,0.0020458,0.0040917,0.065984,0.00038337,0.0019155,0.0019534,0.0039069,0.003148,0.00035143,0.0019155,0.0019474,0.0038948
422,0.7555,0.0022194,0.0017878,0.0028498,0.0056997,0.574,0.0011543,0.0017878,0.002128,0.004256,0.42724,0.001197,0.0017878,0.0021515,0.004303,0.17461,0.00079074,0.0017878,0.0019548,0.0039096,0.066838,0.00040004,0.0017878,0.001832,0.0036639,0.0027588,0.0002846,0.0017878,0.0018103,0.0036205
423,0.75803,0.0021912,0.0021448,0.0030662,0.0061323,0.5721,0.0014789,0.0021448,0.0026053,0.0052105,0.42821,0.0013301,0.0021448,0.0025238,0.0050476,0.17609,0.00085632,0.0021448,0.0023094,0.0046189,0.06749,0.00054372,0.0021448,0.0022126,0.0044253,0.0032758,0.00031518,0.0021448,0.0021678,0.0043357
424,0.75704,0.0016658,0.0018603,0.0024971,0.0049941,0.57508,0.0011251,0.0018603,0.002174,0.0043481,0.42989,0.0011566,0.0018603,0.0021905,0.004381,0.17604,0.0010632,0.0018603,0.0021427,0.0042853,0.068281,0.00045973,0.0018603,0.0019162,0.0038324,0.0031788,0.00023563,0.0018603,0.0018751,0.0037502
425,0.75576,0.0015861,0.0018666,0.0024495,0.004899,0.57586,0.0015451,0.0018666,0.0024231,0.0048462,0.43148,0.00083011,0.0018666,0.0020429,0.0040857,0.17854,0.00097527,0.0018666,0.002106,0.0042121,0.069143,0.00042977,0.0018666,0.0019154,0.0038309,0.0025165,0.00046381,0.0018666,0.0019234,0.0038467
426,0.75719,0.0018348,0.0019124,0.0026502,0.0053005,0.57555,0.0011701,0.0019124,0.002242,0.004484,0.43163,0.0012214,0.0019124,0.0022692,0.0045384,0.17883,0.00073501,0.0019124,0.0020488,0.0040976,0.070162,0.00036565,0.0019124,0.0019471,0.0038941,0.0034534,0.00043198,0.0019124,0.0019606,0.0039212
427,0.75715,0.0017681,0.0021576,0.0027895,0.005579,0.57733,0.0013358,0.0021576,0.0025376,0.0050753,0.43198,0.00097888,0.0021576,0.0023693,0.0047385,0.1791,0.00084342,0.0021576,0.0023166,0.0046332,0.071046,0.00039804,0.0021576,0.002194,0.004388,0.0024956,0.0003805,0.0021576,0.0021909,0.0043818
428,0.75856,0.0019663,0.0023114,0.0030346,0.0060692,0.57641,0.0014521,0.0023114,0.0027297,0.0054594,0.43539,0.0010849,0.0023114,0.0025534,0.0051067,0.18167,0.000842,0.0023114,0.00246,0.00492,0.070537,0.00044632,0.0023114,0.0023541,0.0047082,0.0030467,0.00032919,0.0023114,0.0023347,0.0046695
429,0.75836,0.0014935,0.0020849,0.0025646,0.0051292,0.57961,0.0014215,0.0020849,0.0025234,0.0050468,0.43546,0.0010028,0.0020849,0.0023135,0.004627,0.18309,0.0011069,0.0020849,0.0023605,0.0047211,0.07139,0.00066692,0.0020849,0.002189,0.0043779,0.0030722,0.00051246,0.0020849,0.002147,0.0042939
430,0.75742,0.001537,0.0015469,0.0021807,0.0043613,0.58019,0.001287,0.0015469,0.0020123,0.0040245,0.43595,0.001055,0.0015469,0.0018724,0.0037448,0.1843,0.00099669,0.0015469,0.0018402,0.0036804,0.072065,0.00051099,0.0015469,0.0016291,0.0032582,0.0033367,0.00054398,0.0015469,0.0016398,0.0032795
431,0.75881,0.0014803,0.0016029,0.0021819,0.0043638,0.57971,0.0012039,0.0016029,0.0020046,0.0040093,0.43838,0.00095206,0.0016029,0.0018643,0.0037286,0.18431,0.00083077,0.0016029,0.0018054,0.0036107,0.071893,0.00061455,0.0016029,0.0017166,0.0034333,0.0032942,0.00048346,0.0016029,0.0016742,0.0033484
432,0.75953,0.0016093,0.0016204,0.0022837,0.0045674,0.58269,0.0010973,0.0016204,0.001957,0.0039139,0.43809,0.00094184,0.0016204,0.0018742,0.0037485,0.18591,0.00083556,0.0016204,0.0018231,0.0036463,0.073182,0.00041153,0.0016204,0.0016718,0.0033437,0.0037503,0.00057135,0.0016204,0.0017182,0.0034364
433,0.76139,0.0014371,0.0022625,0.0026803,0.0053607,0.58208,0.00077548,0.0022625,0.0023917,0.0047834,0.43993,0.0010703,0.0022625,0.0025029,0.0050058,0.18702,0.00081315,0.0022625,0.0024042,0.0048084,0.073596,0.0003227,0.0022625,0.0022854,0.0045708,0.0040526,0.00040345,0.0022625,0.0022982,0.0045964
434,0.76147,0.0014241,0.0019867,0.0024444,0.0048888,0.58187,0.00096784,0.0019867,0.0022099,0.0044199,0.44101,0.00087843,0.0019867,0.0021723,0.0043445,0.18766,0.0010369,0.0019867,0.002241,0.0044821,0.073949,0.00042576,0.0019867,0.0020318,0.0040637,0.0037154,0.00025638,0.0019867,0.0020032,0.0040064
435,0.76096,0.0013429,0.0018034,0.0022485,0.004497,0.58397,0.0013537,0.0018034,0.002255,0.0045099,0.44103,0.00080244,0.0018034,0.0019739,0.0039477,0.18841,0.001025,0.0018034,0.0020743,0.0041487,0.074774,0.00044562,0.0018034,0.0018576,0.0037153,0.0036182,0.00040881,0.0018034,0.0018492,0.0036983
436,0.76312,0.0018116,0.0016455,0.0024473,0.0048947,0.58456,0.00083636,0.0016455,0.0018459,0.0036917,0.44173,0.001107,0.0016455,0.0019832,0.0039664,0.18915,0.00079298,0.0016455,0.0018266,0.0036533,0.075436,0.00049767,0.0016455,0.0017191,0.0034383,0.0039844,0.00034141,0.0016455,0.0016806,0.0033611
437,0.76248,0.0012945,0.0016852,0.002125,0.00425,0.58482,0.0011877,0.0016852,0.0020617,0.0041233,0.44221,0.00083134,0.0016852,0.0018791,0.0037582,0.18978,0.00069117,0.0016852,0.0018214,0.0036429,0.075909,0.00051625,0.0016852,0.0017625,0.003525,0.0037444,0.00036978,0.0016852,0.0017253,0.0034506
438,0.76407,0.0013191,0.0014219,0.0019395,0.003879,0.58615,0.00099933,0.0014219,0.0017379,0.0034758,0.44442,0.00083474,0.0014219,0.0016488,0.0032976,0.19068,0.00051779,0.0014219,0.0015132,0.0030264,0.076434,0.00029891,0.0014219,0.0014529,0.0029059,0.0041146,0.00028695,0.0014219,0.0014505,0.0029011
439,0.76339,0.0012671,0.0016716,0.0020976,0.0041952,0.58818,0.00098332,0.0016716,0.0019394,0.0038788,0.44623,0.00073895,0.0016716,0.0018277,0.0036554,0.19262,0.00049348,0.0016716,0.0017429,0.0034859,0.077076,0.00034963,0.0016716,0.0017078,0.0034156,0.0037805,0.00035627,0.0016716,0.0017092,0.0034184
440,0.76291,0.0015586,0.0011124,0.0019149,0.0038298,0.58886,0.00082849,0.0011124,0.001387,0.0027741,0.44571,0.00076139,0.0011124,0.001348,0.0026961,0.19194,0.00050933,0.0011124,0.0012235,0.002447,0.077559,0.00029312,0.0011124,0.0011504,0.0023008,0.0042029,0.00025566,0.0011124,0.0011414,0.0022829
441,0.7654,0.0011908,0.0018098,0.0021664,0.0043328,0.58895,0.00097069,0.0018098,0.0020536,0.0041073,0.4482,0.00090323,0.0018098,0.0020226,0.0040453,0.19349,0.00041744,0.0018098,0.0018573,0.0037146,0.077971,0.00031132,0.0018098,0.0018363,0.0036727,0.0040183,0.00033208,0.0018098,0.00184,0.00368
442,0.76577,0.0012566,0.0015919,0.0020281,0.0040562,0.59106,0.00071342,0.0015919,0.0017444,0.0034889,0.44847,0.00080593,0.0015919,0.0017843,0.0035685,0.1948,0.00038242,0.0015919,0.0016372,0.0032743,0.078708,0.00020496,0.0015919,0.001605,0.00321,0.0043142,0.00030767,0.0015919,0.0016213,0.0032427
443,0.76656,0.0013024,0.0015059,0.001991,0.003982,0.59075,0.0007103,0.0015059,0.001665,0.00333,0.4499,0.00077723,0.0015059,0.0016947,0.0033893,0.19548,0.00048935,0.0015059,0.0015834,0.0031668,0.079424,0.00036863,0.0015059,0.0015504,0.0031007,0.0042425,0.00023766,0.0015059,0.0015245,0.0030491
444,0.7674,0.0013821,0.0021424,0.0025496,0.0050991,0.59153,0.00089242,0.0021424,0.0023209,0.0046417,0.451,0.0010569,0.0021424,0.0023889,0.0047779,0.19591,0.00047583,0.0021424,0.0021946,0.0043893,0.079619,0.00049992,0.0021424,0.0022,0.0043999,0.0044313,0.00034155,0.0021424,0.0021695,0.004339
445,0.76713,0.0015221,0.0016389,0.0022367,0.0044734,0.59377,0.00096878,0.0016389,0.0019038,0.0038076,0.45094,0.00096251,0.0016389,0.0019006,0.0038013,0.19642,0.00042129,0.0016389,0.0016922,0.0033843,0.080018,0.00025087,0.0016389,0.001658,0.003316,0.0047677,0.00023639,0.0016389,0.0016558,0.0033117
446,0.76779,0.0012913,0.0016296,0.0020792,0.0041584,0.59293,0.00082743,0.0016296,0.0018277,0.0036553,0.4524,0.0010219,0.0016296,0.0019235,0.003847,0.1972,0.00044148,0.0016296,0.0016884,0.0033767,0.080542,0.00028812,0.0016296,0.0016549,0.0033098,0.0049337,0.00016292,0.0016296,0.0016377,0.0032755
447,0.76827,0.0013746,0.0018035,0.0022677,0.0045353,0.5934,0.00074356,0.0018035,0.0019508,0.0039016,0.45223,0.00090846,0.0018035,0.0020194,0.0040388,0.19822,0.00036676,0.0018035,0.0018404,0.0036809,0.081121,0.00021497,0.0018035,0.0018163,0.0036326,0.0046992,0.00032292,0.0018035,0.0018322,0.0036644
448,0.76729,0.0015824,0.0014917,0.0021747,0.0043493,0.59496,0.00084022,0.0014917,0.0017121,0.0034242,0.45329,0.00080373,0.0014917,0.0016945,0.003389,0.19892,0.0003596,0.0014917,0.0015345,0.0030689,0.081698,0.00022142,0.0014917,0.0015081,0.0030162,0.0047726,0.00018264,0.0014917,0.0015029,0.0030058
449,0.76852,0.001624,0.0018513,0.0024627,0.0049253,0.59519,0.000944,0.0018513,0.0020781,0.0041561,0.45392,0.0010164,0.0018513,0.0021119,0.0042238,0.19979,0.00042631,0.0018513,0.0018997,0.0037994,0.082255,0.00034277,0.0018513,0.0018827,0.0037655,0.0045865,0.00018863,0.0018513,0.0018609,0.0037217
450,0.76825,0.0012879,0.0013457,0.0018627,0.0037254,0.59542,0.00077741,0.0013457,0.0015541,0.0031083,0.45421,0.00078504,0.0013457,0.001558,0.0031159,0.19997,0.00042588,0.0013457,0.0014115,0.002823,0.082046,0.0002959,0.0013457,0.0013779,0.0027557,0.0047631,0.00019229,0.0013457,0.0013594,0.0027188
451,0.76824,0.0014138,0.0013859,0.0019797,0.0039595,0.59574,0.00082003,0.0013859,0.0016103,0.0032207,0.45482,0.00083635,0.0013859,0.0016187,0.0032374,0.20128,0.00039841,0.0013859,0.001442,0.0028841,0.082099,0.00020072,0.0013859,0.0014004,0.0028007,0.0047714,0.00023151,0.0013859,0.0014051,0.0028102
452,0.76836,0.0014684,0.0015006,0.0020995,0.004199,0.59567,0.00089154,0.0015006,0.0017455,0.0034909,0.45544,0.0010011,0.0015006,0.0018039,0.0036078,0.20142,0.00037451,0.0015006,0.0015466,0.0030932,0.082847,0.0002553,0.0015006,0.0015222,0.0030443,0.0045897,0.00021405,0.0015006,0.0015158,0.0030316
453,0.76891,0.0014299,0.0012583,0.0019048,0.0038095,0.59803,0.00094459,0.0012583,0.0015734,0.0031468,0.45682,0.00073317,0.0012583,0.0014563,0.0029127,0.20222,0.00046329,0.0012583,0.0013409,0.0026818,0.083415,0.00035098,0.0012583,0.0013063,0.0026127,0.0048355,0.00026171,0.0012583,0.0012852,0.0025705
454,0.76922,0.0013663,0.0014243,0.0019737,0.0039473,0.59764,0.00099369,0.0014243,0.0017367,0.0034734,0.45638,0.0010724,0.0014243,0.0017829,0.0035657,0.20314,0.00045472,0.0014243,0.0014951,0.0029903,0.083839,0.0002804,0.0014243,0.0014516,0.0029033,0.0042436,0.00029711,0.0014243,0.001455,0.0029099
455,0.77003,0.0012529,0.0013414,0.0018355,0.003671,0.59813,0.0010134,0.0013414,0.0016812,0.0033624,0.45804,0.00099705,0.0013414,0.0016714,0.0033428,0.2041,0.00034146,0.0013414,0.0013842,0.0027685,0.084202,0.00033491,0.0013414,0.0013826,0.0027652,0.0047469,0.00027615,0.0013414,0.0013696,0.0027392
456,0.77083,0.001432,0.0011482,0.0018355,0.003671,0.59911,0.0010146,0.0011482,0.0015322,0.0030645,0.45905,0.00075919,0.0011482,0.0013765,0.002753,0.20434,0.00037915,0.0011482,0.0012092,0.0024184,0.084885,0.00028581,0.0011482,0.0011833,0.0023665,0.0049913,0.00026325,0.0011482,0.001178,0.002356
457,0.77172,0.0012818,0.0015077,0.0019789,0.0039579,0.59892,0.0008663,0.0015077,0.0017388,0.0034777,0.45954,0.00079995,0.0015077,0.0017068,0.0034135,0.20544,0.00054436,0.0015077,0.0016029,0.0032059,0.085432,0.00025773,0.0015077,0.0015296,0.0030591,0.0050099,0.00015468,0.0015077,0.0015156,0.0030312
458,0.77213,0.0012651,0.0017767,0.0021811,0.0043622,0.60042,0.0011174,0.0017767,0.0020989,0.0041978,0.45973,0.00079427,0.0017767,0.0019462,0.0038923,0.20567,0.00051439,0.0017767,0.0018497,0.0036994,0.085703,0.00022312,0.0017767,0.0017907,0.0035813,0.0053744,0.00021026,0.0017767,0.0017891,0.0035782
459,0.77312,0.001168,0.0015357,0.0019294,0.0038587,0.60097,0.00057908,0.0015357,0.0016412,0.0032825,0.46178,0.00080226,0.0015357,0.0017326,0.0034652,0.20656,0.00041515,0.0015357,0.0015908,0.0031816,0.086028,0.00023941,0.0015357,0.0015542,0.0031084,0.0052517,0.000204,0.0015357,0.0015492,0.0030983
460,0.77319,0.0013716,0.0014995,0.0020322,0.0040644,0.60171,0.00071735,0.0014995,0.0016622,0.0033245,0.46185,0.00079492,0.0014995,0.0016971,0.0033943,0.20709,0.00045479,0.0014995,0.0015669,0.0031338,0.086146,0.00023745,0.0014995,0.0015182,0.0030363,0.005333,0.0002178,0.0014995,0.0015152,0.0030304
