500,0.0063172,8.4618e-05,0.0012005,0.0012035,0.002407,0.00065306,5.4431e-05,0.0012005,0.0012018,0.0024035,0.10726,0.00097558,0.0012005,0.0015469,0.0030939,0.086232,0.00052538,0.0010028,0.0011321,0.0022643,0.19983,0.0011704,0.0012005,0.0016767,0.0033533
510,0.088504,0.00055737,0.00076051,0.00094289,0.0018858,0.00074903,4.0131e-05,0.00076051,0.00076157,0.0015231,0.033907,0.00022947,0.00076051,0.00079437,0.0015887,0.034823,0.00016211,0.00036022,0.00039502,0.00079003,0.39151,0.0022225,0.00076051,0.002349,0.0046979
520,0.39291,0.0035505,0.00014898,0.0035537,0.0071073,0.00096604,4.825e-05,0.00014898,0.0001566,0.0003132,0.0053925,7.7527e-05,0.00014898,0.00016795,0.0003359,0.0087313,8.0361e-05,0.00015871,0.0001779,0.0003558,0.50964,0.0037104,0.00014898,0.0037134,0.0074268
530,0.68934,0.0059546,9.0277e-05,0.0059553,0.011911,0.0010812,3.9873e-05,9.0277e-05,9.8691e-05,0.00019738,0.0026996,8.5636e-05,9.0277e-05,0.00012443,0.00024887,0.0016379,5.8263e-05,4.4423e-05,7.3267e-05,0.00014653,0.53004,0.0023274,9.0277e-05,0.0023291,0.0046583
540,0.84183,0.0038376,0.00014231,0.0038403,0.0076805,0.0010432,7.2544e-05,0.00014231,0.00015973,0.00031946,0.002574,5.7982e-05,0.00014231,0.00015367,0.00030733,0.00031054,5.6923e-05,5.8495e-05,8.162e-05,0.00016324,0.47243,0.0034155,0.00014231,0.0034185,0.0068369
550,0.89583,0.0062931,9.4624e-05,0.0062939,0.012588,0.0010693,4.4464e-05,9.4624e-05,0.00010455,0.0002091,0.0024695,7.0969e-05,9.4624e-05,0.00011828,0.00023656,0.00013164,5.3972e-05,7.0457e-05,8.8754e-05,0.00017751,0.38881,0.0025376,9.4624e-05,0.0025394,0.0050787
560,0.9054,0.0055755,8.0299e-05,0.0055761,0.011152,0.0012936,4.6539e-05,8.0299e-05,9.2811e-05,0.00018562,0.0026882,5.736e-05,8.0299e-05,9.8682e-05,0.00019736,0.00011832,6.1528e-05,3.3967e-05,7.0281e-05,0.00014056,0.28458,0.0019485,8.0299e-05,0.0019501,0.0039002
570,0.92776,0.0041626,0.00010116,0.0041638,0.0083276,0.0014422,4.3312e-05,0.00010116,0.00011004,0.00022008,0.0030368,7.3703e-05,0.00010116,0.00012516,0.00025032,8.1524e-05,3.495e-05,3.7931e-05,5.1578e-05,0.00010316,0.18124,0.0014453,0.00010116,0.0014488,0.0028977
580,0.93048,0.003643,9.9176e-05,0.0036443,0.0072887,0.0021949,5.2918e-05,9.9176e-05,0.00011241,0.00022482,0.0031181,6.2257e-05,9.9176e-05,0.0001171,0.0002342,0.00018154,4.8992e-05,3.9127e-05,6.2698e-05,0.0001254,0.094755,0.00054572,9.9176e-05,0.00055466,0.0011093
590,0.94043,0.0044502,0.00010699,0.0044515,0.0089029,0.075593,0.00048594,0.00010699,0.00049758,0.00099516,0.0041678,7.2366e-05,0.00010699,0.00012917,0.00025834,6.9376e-05,4.6872e-05,4.7933e-05,6.7042e-05,0.00013408,0.037013,0.00027584,0.00010699,0.00029586,0.00059173
600,0.91966,0.0049761,0.00098964,0.0050736,0.010147,0.49378,0.0035923,0.00098964,0.0037261,0.0074523,0.093793,0.00066275,0.00098964,0.0011911,0.0023821,7.5983e-05,5.8551e-05,7.5016e-05,9.5161e-05,0.00019032,0.011346,7.562e-05,0.00098964,0.00099252,0.001985
610,0.91407,0.0063419,0.0041025,0.0075531,0.015106,0.77461,0.002983,0.0041025,0.0050723,0.010145,0.48408,0.0047715,0.0041025,0.0062926,0.012585,0.00013534,6.0965e-05,7.7746e-05,9.8799e-05,0.0001976,0.0033657,3.639e-05,0.0041025,0.0041026,0.0082052
620,0.93108,0.0043822,0.0053256,0.0068968,0.013794,0.8644,0.0057493,0.0053256,0.0078369,0.015674,0.77456,0.0057872,0.0053256,0.0078647,0.015729,0.00015707,5.929e-05,6.7056e-05,8.9509e-05,0.00017902,0.0011737,6.1251e-05,0.0053256,0.005326,0.010652
630,0.93373,0.0059698,0.0042056,0.0073024,0.014605,0.88173,0.0052477,0.0042056,0.0067249,0.01345,0.87404,0.005374,0.0042056,0.006824,0.013648,0.00010922,2.5569e-05,3.3921e-05,4.2479e-05,8.4957e-05,0.0004732,2.8734e-05,0.0042056,0.0042057,0.0084113
640,0.91533,0.0062962,0.0043376,0.0076457,0.015291,0.88664,0.0059384,0.0043376,0.0073539,0.014708,0.90734,0.0074889,0.0043376,0.0086544,0.017309,7.0714e-05,3.8465e-05,3.4806e-05,5.1875e-05,0.00010375,0.00036938,2.5486e-05,0.0043376,0.0043377,0.0086754
650,0.91848,0.0053727,0.0077382,0.0094205,0.018841,0.89577,0.0075597,0.0077382,0.010818,0.021636,0.91987,0.0056913,0.0077382,0.0096058,0.019212,8.031e-05,3.6101e-05,3.1416e-05,4.7856e-05,9.5713e-05,0.00040896,4.5548e-05,0.0077382,0.0077383,0.015477
660,0.93299,0.007022,0.0043882,0.0082804,0.016561,0.90557,0.0081811,0.0043882,0.0092837,0.018567,0.92142,0.0058025,0.0043882,0.007275,0.01455,-2.0061e-07,3.9764e-05,6.5536e-05,7.6656e-05,0.00015331,0.00037995,2.5958e-05,0.0043882,0.0043883,0.0087766
670,0.94736,0.0060189,0.005999,0.0084979,0.016996,0.91037,0.0062874,0.005999,0.0086902,0.01738,0.91844,0.0063719,0.005999,0.0087515,0.017503,0.00022879,3.5882e-05,7.1719e-05,8.0194e-05,0.00016039,0.00027514,2.8999e-05,0.005999,0.0059991,0.011998
680,0.93635,0.0064377,0.0055872,0.0085241,0.017048,0.91253,0.0077437,0.0055872,0.0095489,0.019098,0.93298,0.0070352,0.0055872,0.0089839,0.017968,0.00020436,3.1724e-05,3.6925e-05,4.8681e-05,9.7362e-05,0.00022441,2.9427e-05,0.0055872,0.0055873,0.011175
690,0.93026,0.0057598,0.0050645,0.0076697,0.015339,0.92155,0.0051984,0.0050645,0.0072576,0.014515,0.92229,0.0067701,0.0050645,0.0084548,0.01691,0.00014562,3.7506e-05,2.6629e-05,4.5998e-05,9.1997e-05,0.00034019,1.8716e-05,0.0050645,0.0050645,0.010129
700,0.94415,0.0065231,0.0064382,0.0091652,0.01833,0.92003,0.0059751,0.0064382,0.0087836,0.017567,0.93025,0.0053332,0.0064382,0.0083602,0.01672,0.0002377,3.2039e-05,3.596e-05,4.8162e-05,9.6324e-05,0.00070964,3.6166e-05,0.0064382,0.0064383,0.012877
710,0.95168,0.0059342,0.0051239,0.0078402,0.01568,0.92459,0.0048488,0.0051239,0.0070545,0.014109,0.9328,0.0068299,0.0051239,0.0085383,0.017077,0.00059411,2.9123e-05,1.2598e-05,3.1731e-05,6.3462e-05,0.003499,3.266e-05,0.0051239,0.005124,0.010248
720,0.9348,0.0040781,0.0036701,0.0054864,0.010973,0.92302,0.0051142,0.0036701,0.0062948,0.01259,0.93957,0.0059344,0.0036701,0.0069776,0.013955,0.0015597,4.5429e-05,4.2312e-05,6.2081e-05,0.00012416,0.018269,0.00014606,0.0036701,0.003673,0.0073461
730,0.93972,0.004374,0.007796,0.0089392,0.017878,0.93446,0.0068387,0.007796,0.01037,0.020741,0.9236,0.0045192,0.007796,0.0090112,0.018022,0.0072249,6.0002e-05,9.1299e-05,0.00010925,0.0002185,0.078154,0.00048178,0.007796,0.0078109,0.015622
740,0.93989,0.0049917,0.0042115,0.006531,0.013062,0.92157,0.0043651,0.0042115,0.0060656,0.012131,0.93277,0.0055241,0.0042115,0.0069464,0.013893,0.027581,0.00011003,0.00014578,0.00018265,0.00036529,0.19826,0.00092645,0.0042115,0.0043122,0.0086245
750,0.94595,0.003911,0.0076779,0.0086166,0.017233,0.93328,0.0041538,0.0076779,0.0087295,0.017459,0.93928,0.0056866,0.0076779,0.0095545,0.019109,0.09397,0.00058858,0.00086283,0.0010445,0.0020889,0.37204,0.0020924,0.0076779,0.0079579,0.015916
760,0.94205,0.0042932,0.0050168,0.006603,0.013206,0.94118,0.0041023,0.0050168,0.0064805,0.012961,0.94318,0.0047912,0.0050168,0.0069371,0.013874,0.23226,0.00078549,0.0009947,0.0012674,0.0025349,0.54965,0.0023895,0.0050168,0.0055567,0.011113
770,0.9482,0.0035632,0.0070283,0.00788,0.01576,0.93987,0.0039918,0.0070283,0.0080828,0.016166,0.94783,0.0037077,0.0070283,0.0079464,0.015893,0.40466,0.0016047,0.0027434,0.0031783,0.0063566,0.68373,0.0033926,0.0070283,0.0078043,0.015609
780,-0.18653,0.11563,0.10141,0.1538,0.3076,-0.10811,0.04605,0.10141,0.11138,0.22275,0.51846,0.10002,0.10141,0.14243,0.28487,0.12345,0.013216,0.018149,0.022451,0.044902,0.0067443,0.018217,0.10141,0.10303,0.20607
