380,0.0065555,0.024213,0.03994,0.046706,0.093413,0.0058873,0.011446,0.03994,0.041548,0.083096,0.49573,0.033751,0.03994,0.052291,0.10458,0.22059,0.040961,0.024459,0.047707,0.095415,-0.015281,0.018989,0.03994,0.044225,0.088449
381,0.011211,0.016814,0.041416,0.044699,0.089398,0.0083228,0.009146,0.041416,0.042414,0.084828,0.50248,0.042802,0.041416,0.059559,0.11912,0.16208,0.038025,0.03743,0.053356,0.10671,-0.0066497,0.0096076,0.041416,0.042516,0.085032
382,0.012653,0.019646,0.042482,0.046805,0.09361,0.044197,0.020038,0.042482,0.046971,0.093941,0.52739,0.040815,0.042482,0.058912,0.11782,0.18902,0.034695,0.036266,0.050189,0.10038,0.0098153,0.014405,0.042482,0.044858,0.089716
383,0.012106,0.012324,0.037836,0.039793,0.079586,0.011098,0.012087,0.037836,0.03972,0.07944,0.55051,0.04763,0.037836,0.06083,0.12166,0.16471,0.026575,0.030254,0.040268,0.080536,-0.0013832,0.011657,0.037836,0.039591,0.079183
384,0.00047612,0.0086814,0.032222,0.033371,0.066742,0.019271,0.011851,0.032222,0.034332,0.068664,0.5469,0.043979,0.032222,0.05452,0.10904,0.18365,0.025341,0.029727,0.039062,0.078124,0.0031794,0.010916,0.032222,0.034021,0.068041
385,-0.0071393,0.0094536,0.031096,0.032501,0.065002,0.019038,0.014099,0.031096,0.034143,0.068286,0.53377,0.029941,0.031096,0.043167,0.086335,0.18062,0.022836,0.017769,0.028935,0.05787,0.011937,0.0096368,0.031096,0.032555,0.065109
386,-0.00053981,0.0021675,0.029018,0.029099,0.058198,0.020084,0.014091,0.029018,0.032258,0.064516,0.54587,0.024737,0.029018,0.038131,0.076261,0.15527,0.025605,0.013845,0.029108,0.058216,0.0035873,0.0095698,0.029018,0.030555,0.06111
387,0.0069129,0.0061597,0.018908,0.019886,0.039771,0.0030679,0.0052221,0.018908,0.019616,0.039231,0.53858,0.023817,0.018908,0.03041,0.06082,0.16497,0.014315,0.011438,0.018323,0.036647,0.023393,0.01361,0.018908,0.023296,0.046593
388,0.00033245,0.0061551,0.018418,0.019419,0.038838,0.0075776,0.005431,0.018418,0.019202,0.038404,0.53106,0.011635,0.018418,0.021785,0.04357,0.13376,0.0082071,0.006415,0.010417,0.020834,0.010701,0.012352,0.018418,0.022176,0.044353
389,-0.0011047,0.0030083,0.0086745,0.0091813,0.018363,0.003757,0.0056086,0.0086745,0.01033,0.020659,0.54261,0.0094324,0.0086745,0.012815,0.025629,0.12593,0.012741,0.0095534,0.015925,0.03185,0.0045606,0.0061024,0.0086745,0.010606,0.021212
390,0.00079005,0.0011047,0.0092453,0.0093111,0.018622,0.0045488,0.0040268,0.0092453,0.010084,0.020168,0.54347,0.011945,0.0092453,0.015105,0.03021,0.10671,0.01034,0.0092784,0.013892,0.027785,0.0096258,0.0046204,0.0092453,0.010336,0.020671
391,0.0063082,0.0028749,0.011599,0.01195,0.0239,0.0039874,0.0080943,0.011599,0.014144,0.028288,0.55556,0.008434,0.011599,0.014341,0.028683,0.1009,0.0069831,0.0068748,0.0097993,0.019599,0.010686,0.0063465,0.011599,0.013222,0.026444
392,-0.00028893,0.0012948,0.0093093,0.0093989,0.018798,0.0025586,0.0052909,0.0093093,0.010708,0.021416,0.54932,0.0051942,0.0093093,0.01066,0.021321,0.090768,0.0042806,0.0061938,0.007529,0.015058,0.0067242,0.0041585,0.0093093,0.010196,0.020392
393,0.0023924,0.0036467,0.0078203,0.0086287,0.017257,0.00711,0.0049883,0.0078203,0.0092758,0.018552,0.54218,0.0056908,0.0078203,0.0096717,0.019343,0.08364,0.0033572,0.0061266,0.0069861,0.013972,0.0048319,0.003254,0.0078203,0.0084703,0.016941
394,0.0015155,0.0024455,0.007241,0.0076428,0.015286,0.0040036,0.0027014,0.007241,0.0077284,0.015457,0.53175,0.0060537,0.007241,0.0094381,0.018876,0.087964,0.0037108,0.0043819,0.0057421,0.011484,0.0024364,0.0019361,0.007241,0.0074953,0.014991
395,-0.0016702,0.0011889,0.0054372,0.0055656,0.011131,0.0021958,0.0018004,0.0054372,0.0057275,0.011455,0.53488,0.0048921,0.0054372,0.007314,0.014628,0.089297,0.0032348,0.0050508,0.0059979,0.011996,0.0028369,0.0024571,0.0054372,0.0059666,0.011933
396,0.0014015,0.001381,0.0049226,0.0051127,0.010225,0.0003181,0.0011833,0.0049226,0.0050629,0.010126,0.53042,0.0034938,0.0049226,0.0060365,0.012073,0.090213,0.0031995,0.0034012,0.0046696,0.0093391,-3.1495e-05,0.0013668,0.0049226,0.0051089,0.010218
397,0.0037448,0.0019701,0.0063037,0.0066044,0.013209,0.003694,0.0023557,0.0063037,0.0067295,0.013459,0.52526,0.0035796,0.0063037,0.0072492,0.014498,0.084058,0.0039784,0.0024679,0.0046817,0.0093634,0.0013923,0.0019583,0.0063037,0.0066009,0.013202
398,0.0045717,0.0028588,0.0052478,0.0059759,0.011952,0.0019462,0.0020221,0.0052478,0.0056239,0.011248,0.51578,0.0035898,0.0052478,0.0063581,0.012716,0.085421,0.002422,0.0019604,0.003116,0.0062319,0.0053051,0.0018962,0.0052478,0.0055798,0.01116
399,0.0016836,0.0015292,0.0043667,0.0046267,0.0092534,0.0028265,0.0012542,0.0043667,0.0045432,0.0090864,0.50722,0.0022388,0.0043667,0.0049071,0.0098143,0.09068,0.0023798,0.002295,0.0033061,0.0066122,0.00031545,0.0011644,0.0043667,0.0045193,0.0090385
400,0.0041593,0.0019407,0.0040118,0.0044566,0.0089131,0.0022047,0.0010294,0.0040118,0.0041418,0.0082835,0.50424,0.0020596,0.0040118,0.0045096,0.0090192,0.093309,0.0020745,0.0026995,0.0034045,0.006809,0.00064385,0.0012163,0.0040118,0.0041921,0.0083842
401,0.0034345,0.001411,0.0031539,0.0034551,0.0069102,0.00091864,0.00099979,0.0031539,0.0033086,0.0066171,0.50346,0.0022931,0.0031539,0.0038994,0.0077987,0.095144,0.0016114,0.0020986,0.0026459,0.0052918,0.00048795,0.00075536,0.0031539,0.0032431,0.0064861
402,0.0002945,0.001122,0.0041572,0.0043059,0.0086119,0.0019386,0.001493,0.0041572,0.0044172,0.0088343,0.49573,0.0028345,0.0041572,0.0050316,0.010063,0.1017,0.0020363,0.0018269,0.0027357,0.0054714,0.00064659,0.001202,0.0041572,0.0043275,0.0086549
403,0.00035263,0.00092166,0.0030422,0.0031787,0.0063574,0.0016949,0.0014667,0.0030422,0.0033773,0.0067546,0.49127,0.001857,0.0030422,0.0035642,0.0071283,0.10697,0.0017889,0.0010894,0.0020946,0.0041891,0.0012875,0.0012136,0.0030422,0.0032753,0.0065506
404,0.0023009,0.00072643,0.0041564,0.0042194,0.0084389,0.0035266,0.0020172,0.0041564,0.0046201,0.0092402,0.49103,0.0015332,0.0041564,0.0044302,0.0088604,0.1145,0.001485,0.0018491,0.0023716,0.0047432,0.0014118,0.0006574,0.0041564,0.0042081,0.0084162
405,0.0017449,0.00078349,0.0040786,0.0041531,0.0083063,0.0029001,0.0015137,0.0040786,0.0043504,0.0087008,0.49097,0.0022604,0.0040786,0.0046631,0.0093261,0.12339,0.0018798,0.0027355,0.0033191,0.0066382,0.00098653,0.00075875,0.0040786,0.0041485,0.0082971
406,0.0017126,0.0010029,0.0030772,0.0032365,0.0064731,0.0019029,0.0007543,0.0030772,0.0031683,0.0063366,0.4928,0.0016392,0.0030772,0.0034866,0.0069731,0.13239,0.001634,0.0020222,0.0025999,0.0051998,0.0014525,0.0010387,0.0030772,0.0032478,0.0064956
407,0.00020081,0.00058132,0.0031067,0.0031607,0.0063213,0.0017754,0.00088842,0.0031067,0.0032313,0.0064626,0.49462,0.0018896,0.0031067,0.0036363,0.0072725,0.14466,0.0017429,0.0013744,0.0022196,0.0044392,0.0015187,0.00097244,0.0031067,0.0032554,0.0065108
408,0.00078087,0.00056221,0.0023968,0.0024619,0.0049238,0.0005107,0.000483,0.0023968,0.002445,0.00489,0.49631,0.00196,0.0023968,0.0030962,0.0061924,0.1592,0.00099608,0.0014084,0.001725,0.00345,0.0029079,0.001078,0.0023968,0.0026281,0.0052562
