197.938	44.62	
198.749	42.62	
199.559	43.62	
200.369	42.62	
201.179	47.62	
201.988	46.62	
202.798	48.62	
203.608	43.62	
204.417	42.62	
205.227	36.62	
206.036	43.62	
206.846	47.62	
207.655	44.62	
208.464	49.62	
209.273	41.62	
210.082	44.62	
210.891	42.62	
211.7	46.62	
212.508	37.62	
213.317	39.62	
214.125	38.62	
214.934	37.62	
215.742	43.62	
216.55	43.62	
217.359	38.62	
218.167	38.62	
218.975	48.62	
219.782	44.62	
220.59	43.62	
221.398	41.62	
222.206	52.62	
223.013	44.62	
223.82	36.62	
224.628	40.62	
225.435	44.62	
226.242	50.62	
227.049	42.62	
227.856	41.62	
228.663	45.62	
229.47	44.62	
230.277	42.62	
231.083	46.62	
231.89	39.62	
232.696	36.62	
233.502	43.62	
234.309	36.62	
235.115	49.62	
235.921	45.62	
236.727	36.62	
237.533	47.62	
238.339	44.62	
239.144	45.62	
239.95	51.62	
240.756	47.62	
241.561	44.62	
242.366	42.62	
243.172	47.62	
243.977	49.62	
244.782	43.62	
245.587	46.62	
246.392	45.62	
247.197	40.62	
248.001	43.62	
248.806	47.62	
249.611	41.62	
250.415	50.62	
251.219	41.62	
252.024	47.62	
252.828	41.62	
253.632	40.62	
254.436	38.62	
255.24	45.62	
256.044	47.62	
256.848	41.62	
257.651	43.62	
258.455	47.62	
259.258	46.62	
260.062	3851.62	
260.865	47.62	
261.668	47.62	
262.471	36.62	
263.274	46.62	
264.077	42.62	
264.88	49.62	
265.683	41.62	
266.486	42.62	
267.288	51.62	
268.091	36.62	
268.893	45.62	
269.696	48.62	
270.498	43.62	
271.3	43.62	
272.102	48.62	
272.904	39.62	
273.706	42.62	
274.508	40.62	
275.309	48.62	
276.111	44.62	
276.913	40.62	
277.714	37.62	
278.515	41.62	
279.317	46.62	
280.118	37.62	
280.919	43.62	
281.72	48.62	
282.521	43.62	
283.322	41.62	
284.122	44.62	
284.923	48.62	
285.724	43.62	
286.524	36.62	
287.325	49.62	
288.125	39.62	
288.925	40.62	
289.725	41.62	
290.525	47.62	
291.325	45.62	
292.125	46.62	
292.925	49.62	
293.724	41.62	
294.524	38.62	
295.324	41.62	
296.123	43.62	
296.922	47.62	
297.722	63.62	
298.521	44.62	
299.32	52.62	
300.119	44.62	
300.918	45.62	
301.716	53.62	
302.515	43.62	
303.314	47.62	
304.112	39.62	
304.911	47.62	
305.709	41.62	
306.507	46.62	
307.306	46.62	
308.104	43.62	
308.902	46.62	
309.7	45.62	
310.498	44.62	
311.295	38.62	
312.093	51.62	
312.891	57.62	
313.688	45.62	
314.485	46.62	
315.283	57.62	
316.08	49.62	
316.877	42.62	
317.674	44.62	
318.471	38.62	
319.268	43.62	
320.065	44.62	
320.862	44.62	
321.658	44.62	
322.455	49.62	
323.251	42.62	
324.047	43.62	
324.844	50.62	
325.64	43.62	
326.436	45.62	
327.232	47.62	
328.028	39.62	
328.824	41.62	
329.62	45.62	
330.415	54.62	
331.211	46.62	
332.006	46.62	
332.802	49.62	
333.597	45.62	
334.392	46.62	
335.187	47.62	
335.982	45.62	
336.777	49.62	
337.572	43.62	
338.367	47.62	
339.162	47.62	
339.956	43.62	
340.751	47.62	
341.545	47.62	
342.34	45.62	
343.134	41.62	
343.928	50.62	
344.722	53.62	
345.516	43.62	
346.31	39.62	
347.104	49.62	
347.898	42.62	
348.691	38.62	
349.485	39.62	
350.278	44.62	
351.072	51.62	
351.865	457.62	
352.658	48.62	
353.452	51.62	
354.245	44.62	
355.038	47.62	
355.83	46.62	
356.623	45.62	
357.416	42.62	
358.209	43.62	
359.001	44.62	
359.794	43.62	
360.586	45.62	
361.378	52.62	
362.17	44.62	
362.963	40.62	
363.755	48.62	
364.546	40.62	
365.338	47.62	
366.13	49.62	
366.922	43.62	
367.713	44.62	
368.505	47.62	
369.296	44.62	
370.088	38.62	
370.879	41.62	
371.67	41.62	
372.461	45.62	
373.252	44.62	
374.043	50.62	
374.834	41.62	
375.625	47.62	
376.415	52.62	
377.206	45.62	
377.996	45.62	
378.787	48.62	
379.577	37.62	
380.367	38.62	
381.157	46.62	
381.947	45.62	
382.737	44.62	
383.527	47.62	
384.317	49.62	
385.107	47.62	
385.896	48.62	
386.686	47.62	
387.475	50.62	
388.265	43.62	
389.054	61.62	
389.843	41.62	
390.632	49.62	
391.421	47.62	
392.21	45.62	
392.999	40.62	
393.788	46.62	
394.576	45.62	
395.365	44.62	
396.154	40.62	
396.942	43.62	
397.73	44.62	
398.519	47.62	
399.307	49.62	
400.095	45.62	
400.883	53.62	
401.671	44.62	
402.459	44.62	
403.246	43.62	
404.034	43.62	
404.822	44.62	
405.609	48.62	
406.396	49.62	
407.184	39.62	
407.971	44.62	
408.758	49.62	
409.545	36.62	
410.332	49.62	
411.119	47.62	
411.906	40.62	
412.693	48.62	
413.479	46.62	
414.266	41.62	
415.052	45.62	
415.839	45.62	
416.625	40.62	
417.411	51.62	
418.197	48.62	
418.983	52.62	
419.769	52.62	
420.555	46.62	
421.341	44.62	
422.127	44.62	
422.912	43.62	
423.698	54.62	
424.483	40.62	
425.269	44.62	
426.054	39.62	
426.839	48.62	
427.624	47.62	
428.409	49.62	
429.194	42.62	
429.979	51.62	
430.764	46.62	
431.549	48.62	
432.333	43.62	
433.118	40.62	
433.902	51.62	
434.687	43.62	
435.471	46.62	
436.255	46.62	
437.039	43.62	
437.823	45.62	
438.607	43.62	
439.391	45.62	
440.175	43.62	
440.958	48.62	
441.742	42.62	
442.526	39.62	
443.309	43.62	
444.092	48.62	
444.876	46.62	
445.659	43.62	
446.442	47.62	
447.225	50.62	
448.008	50.62	
448.791	47.62	
449.573	51.62	
450.356	51.62	
451.139	49.62	
451.921	38.62	
452.704	45.62	
453.486	46.62	
454.268	47.62	
455.05	48.62	
455.833	50.62	
456.615	51.62	
457.396	46.62	
458.178	52.62	
458.96	39.62	
459.742	48.62	
460.523	46.62	
461.305	44.62	
462.086	44.62	
462.868	50.62	
463.649	45.62	
464.43	48.62	
465.211	52.62	
465.992	46.62	
466.773	51.62	
467.554	47.62	
468.335	54.62	
469.115	50.62	
469.896	42.62	
470.676	34.62	
471.457	47.62	
472.237	47.62	
473.018	46.62	
473.798	50.62	
474.578	49.62	
475.358	45.62	
476.138	43.62	
476.918	47.62	
477.697	42.62	
478.477	50.62	
479.257	44.62	
480.036	42.62	
480.816	41.62	
481.595	47.62	
482.374	49.62	
483.153	48.62	
483.932	49.62	
484.711	45.62	
485.49	48.62	
486.269	43.62	
487.048	39.62	
487.827	47.62	
488.605	45.62	
489.384	48.62	
490.162	47.62	
490.941	46.62	
491.719	38.62	
492.497	42.62	
493.275	44.62	
494.053	44.62	
494.831	45.62	
495.609	45.62	
496.387	47.62	
497.164	48.62	
497.942	47.62	
498.72	45.62	
499.497	40.62	
500.274	40.62	
501.052	47.62	
501.829	49.62	
502.606	44.62	
503.383	46.62	
504.16	48.62	
504.937	46.62	
505.714	39.62	
506.49	49.62	
507.267	40.62	
508.043	43.62	
508.82	50.62	
509.596	39.62	
510.373	49.62	
511.149	44.62	
511.925	47.62	
512.701	45.62	
513.477	52.62	
514.253	45.62	
515.029	48.62	
515.804	47.62	
516.58	53.62	
517.356	45.62	
518.131	54.62	
518.906	39.62	
519.682	48.62	
520.457	47.62	
521.232	50.62	
522.007	47.62	
522.782	43.62	
523.557	43.62	
