197.938	45.75	
198.749	47.75	
199.559	43.75	
200.369	45.75	
201.179	44.75	
201.988	42.75	
202.798	51.75	
203.608	43.75	
204.417	42.75	
205.227	44.75	
206.036	48.75	
206.846	47.75	
207.655	48.75	
208.464	47.75	
209.273	50.75	
210.082	45.75	
210.891	39.75	
211.7	47.75	
212.508	43.75	
213.317	44.75	
214.125	44.75	
214.934	44.75	
215.742	44.75	
216.55	45.75	
217.359	42.75	
218.167	44.75	
218.975	51.75	
219.782	47.75	
220.59	41.75	
221.398	42.75	
222.206	54.75	
223.013	47.75	
223.82	40.75	
224.628	45.75	
225.435	44.75	
226.242	49.75	
227.049	47.75	
227.856	41.75	
228.663	46.75	
229.47	41.75	
230.277	46.75	
231.083	44.75	
231.89	44.75	
232.696	47.75	
233.502	46.75	
234.309	41.75	
235.115	52.75	
235.921	46.75	
236.727	41.75	
237.533	45.75	
238.339	51.75	
239.144	42.75	
239.95	52.75	
240.756	47.75	
241.561	46.75	
242.366	44.75	
243.172	51.75	
243.977	51.75	
244.782	44.75	
245.587	50.75	
246.392	47.75	
247.197	44.75	
248.001	41.75	
248.806	43.75	
249.611	43.75	
250.415	42.75	
251.219	44.75	
252.024	45.75	
252.828	45.75	
253.632	47.75	
254.436	44.75	
255.24	51.75	
256.044	49.75	
256.848	43.75	
257.651	45.75	
258.455	44.75	
259.258	46.75	
260.062	3335.75	
260.865	45.75	
261.668	48.75	
262.471	39.75	
263.274	47.75	
264.077	44.75	
264.88	48.75	
265.683	46.75	
266.486	43.75	
267.288	50.75	
268.091	42.75	
268.893	46.75	
269.696	49.75	
270.498	46.75	
271.3	45.75	
272.102	52.75	
272.904	44.75	
273.706	47.75	
274.508	45.75	
275.309	51.75	
276.111	46.75	
276.913	43.75	
277.714	41.75	
278.515	45.75	
279.317	47.75	
280.118	37.75	
280.919	49.75	
281.72	48.75	
282.521	54.75	
283.322	45.75	
284.122	51.75	
284.923	50.75	
285.724	42.75	
286.524	42.75	
287.325	53.75	
288.125	39.75	
288.925	45.75	
289.725	44.75	
290.525	49.75	
291.325	48.75	
292.125	45.75	
292.925	49.75	
293.724	44.75	
294.524	43.75	
295.324	43.75	
296.123	46.75	
296.922	45.75	
297.722	64.75	
298.521	45.75	
299.32	52.75	
300.119	41.75	
300.918	49.75	
301.716	59.75	
302.515	44.75	
303.314	53.75	
304.112	44.75	
304.911	51.75	
305.709	47.75	
306.507	49.75	
307.306	51.75	
308.104	42.75	
308.902	46.75	
309.7	47.75	
310.498	45.75	
311.295	40.75	
312.093	50.75	
312.891	55.75	
313.688	50.75	
314.485	49.75	
315.283	53.75	
316.08	51.75	
316.877	44.75	
317.674	47.75	
318.471	43.75	
319.268	45.75	
320.065	51.75	
320.862	47.75	
321.658	47.75	
322.455	50.75	
323.251	42.75	
324.047	42.75	
324.844	52.75	
325.64	42.75	
326.436	49.75	
327.232	46.75	
328.028	50.75	
328.824	44.75	
329.62	48.75	
330.415	57.75	
331.211	50.75	
332.006	48.75	
332.802	51.75	
333.597	46.75	
334.392	52.75	
335.187	43.75	
335.982	41.75	
336.777	50.75	
337.572	40.75	
338.367	49.75	
339.162	52.75	
339.956	47.75	
340.751	51.75	
341.545	50.75	
342.34	47.75	
343.134	48.75	
343.928	51.75	
344.722	53.75	
345.516	42.75	
346.31	42.75	
347.104	47.75	
347.898	43.75	
348.691	44.75	
349.485	46.75	
350.278	45.75	
351.072	59.75	
351.865	500.75	
352.658	48.75	
353.452	53.75	
354.245	42.75	
355.038	48.75	
355.83	44.75	
356.623	53.75	
357.416	45.75	
358.209	42.75	
359.001	46.75	
359.794	49.75	
360.586	53.75	
361.378	51.75	
362.17	46.75	
362.963	45.75	
363.755	53.75	
364.546	40.75	
365.338	46.75	
366.13	49.75	
366.922	48.75	
367.713	46.75	
368.505	45.75	
369.296	44.75	
370.088	40.75	
370.879	46.75	
371.67	49.75	
372.461	41.75	
373.252	42.75	
374.043	54.75	
374.834	42.75	
375.625	51.75	
376.415	52.75	
377.206	51.75	
377.996	51.75	
378.787	51.75	
379.577	42.75	
380.367	40.75	
381.157	49.75	
381.947	48.75	
382.737	43.75	
383.527	46.75	
384.317	51.75	
385.107	47.75	
385.896	50.75	
