380,0.43474,0.043026,0.03994,0.058707,0.11741,0.33713,0.049116,0.03994,0.063306,0.12661,0.25665,0.052254,0.03994,0.06577,0.13154,0.20246,0.04643,0.03994,0.061245,0.12249,0.1951,0.031939,0.03994,0.05114,0.10228,0.097864,0.029381,0.03994,0.049583,0.099166,0.8506,0.028344,0.03994,0.048976,0.097952,0.80899,0.065709,0.03994,0.076896,0.15379,0.60212,0.05722,0.03994,0.069781,0.13956,0.66065,0.06639,0.03994,0.077478,0.15496,0.35885,0.031056,0.03994,0.050594,0.10119,0.84027,0.057114,0.03994,0.069694,0.13939,0.79064,0.048533,0.03994,0.062854,0.12571,0.57819,0.041774,0.03994,0.057795,0.11559,0.67672,0.041738,0.03994,0.05777,0.11554,0.32247,0.0242,0.03994,0.0467,0.0934,0.76239,0.061629,0.03994,0.073439,0.14688,0.3809,0.068142,0.03994,0.078985,0.15797,0.46213,0.052645,0.03994,0.066081,0.13216,0.34913,0.01959,0.03994,0.044486,0.088972,0.46673,0.045527,0.03994,0.060564,0.12113,0.36794,0.023838,0.03994,0.046513,0.093026,0.3653,0.045208,0.03994,0.060324,0.12065,0.76565,0.060187,0.03994,0.072234,0.14447,0.748,0.035384,0.03994,0.05336,0.10672,0.4262,0.030321,0.03994,0.050146,0.10029,0.30055,0.04833,0.03994,0.062698,0.1254,0.047689,0.021244,0.03994,0.045239,0.090478
381,0.46524,0.029852,0.041416,0.051053,0.10211,0.36987,0.051658,0.041416,0.06621,0.13242,0.28173,0.047558,0.041416,0.063064,0.12613,0.14742,0.038262,0.041416,0.056385,0.11277,0.21577,0.03554,0.041416,0.054575,0.10915,0.097683,0.030221,0.041416,0.05127,0.10254,0.8173,0.052387,0.041416,0.066781,0.13356,0.90983,0.06833,0.041416,0.079902,0.1598,0.51878,0.057009,0.041416,0.070465,0.14093,0.66075,0.049522,0.041416,0.064558,0.12912,0.39373,0.029662,0.041416,0.050942,0.10188,0.87846,0.061875,0.041416,0.074457,0.14891,0.83961,0.027122,0.041416,0.049507,0.099013,0.58916,0.030506,0.041416,0.051439,0.10288,0.68993,0.057388,0.041416,0.070772,0.14154,0.31393,0.0278,0.041416,0.049881,0.099763,0.75473,0.044708,0.041416,0.060943,0.12189,0.41416,0.051763,0.041416,0.066292,0.13258,0.45336,0.045489,0.041416,0.061519,0.12304,0.35194,0.025694,0.041416,0.048739,0.097478,0.42803,0.038913,0.041416,0.056829,0.11366,0.33625,0.044035,0.041416,0.060452,0.1209,0.31616,0.030055,0.041416,0.051172,0.10234,0.70335,0.042479,0.041416,0.059327,0.11865,0.83257,0.046184,0.041416,0.062034,0.12407,0.39386,0.045522,0.041416,0.061543,0.12309,0.28573,0.051325,0.041416,0.065951,0.1319,0.064365,0.020145,0.041416,0.046055,0.092111
382,0.47883,0.037528,0.042482,0.056684,0.11337,0.29775,0.047173,0.042482,0.063483,0.12697,0.21936,0.037551,0.042482,0.056699,0.1134,0.18015,0.025691,0.042482,0.049647,0.099293,0.15978,0.026977,0.042482,0.050324,0.10065,0.11348,0.025931,0.042482,0.049771,0.099542,0.83215,0.03923,0.042482,0.057825,0.11565,0.85607,0.068153,0.042482,0.080309,0.16062,0.56539,0.048172,0.042482,0.064228,0.12846,0.65485,0.072745,0.042482,0.084241,0.16848,0.34921,0.031685,0.042482,0.052997,0.10599,0.7715,0.04725,0.042482,0.06354,0.12708,0.76089,0.067586,0.042482,0.079829,0.15966,0.56149,0.031444,0.042482,0.052853,0.10571,0.62628,0.037331,0.042482,0.056554,0.11311,0.31688,0.02578,0.042482,0.049693,0.099386,0.69132,0.044466,0.042482,0.061497,0.12299,0.43974,0.036052,0.042482,0.055718,0.11144,0.44355,0.030236,0.042482,0.052144,0.10429,0.36109,0.032307,0.042482,0.053371,0.10674,0.34984,0.047392,0.042482,0.063646,0.12729,0.35417,0.032535,0.042482,0.053509,0.10702,0.30436,0.031305,0.042482,0.05277,0.10554,0.71399,0.064216,0.042482,0.076997,0.15399,0.83049,0.051953,0.042482,0.067111,0.13422,0.40546,0.031989,0.042482,0.053179,0.10636,0.36854,0.03399,0.042482,0.054406,0.10881,0.075977,0.026326,0.042482,0.049978,0.099956
383,0.42792,0.03249,0.037836,0.049872,0.099743,0.28477,0.025994,0.037836,0.045905,0.09181,0.23274,0.036341,0.037836,0.052462,0.10492,0.25861,0.039202,0.037836,0.054483,0.10897,0.12719,0.02717,0.037836,0.046581,0.093162,0.14734,0.026868,0.037836,0.046406,0.092811,0.80097,0.037337,0.037836,0.053157,0.10631,0.84976,0.050519,0.037836,0.063117,0.12623,0.53561,0.03278,0.037836,0.050061,0.10012,0.67523,0.051143,0.037836,0.063617,0.12723,0.38901,0.028799,0.037836,0.04755,0.095099,0.72695,0.060386,0.037836,0.071261,0.14252,0.7241,0.036715,0.037836,0.052722,0.10544,0.60539,0.03138,0.037836,0.049156,0.098312,0.65434,0.055766,0.037836,0.06739,0.13478,0.32654,0.019159,0.037836,0.042411,0.084822,0.70271,0.032561,0.037836,0.049918,0.099837,0.41519,0.039642,0.037836,0.0548,0.1096,0.46921,0.034004,0.037836,0.050871,0.10174,0.34437,0.021235,0.037836,0.043388,0.086776,0.41006,0.045058,0.037836,0.058837,0.11767,0.34739,0.030815,0.037836,0.048797,0.097594,0.29862,0.02933,0.037836,0.047873,0.095746,0.6454,0.041744,0.037836,0.05634,0.11268,0.81322,0.038468,0.037836,0.053957,0.10791,0.3927,0.036667,0.037836,0.052688,0.10538,0.38773,0.034226,0.037836,0.051019,0.10204,0.060234,0.022573,0.037836,0.044058,0.088116
384,0.45841,0.026744,0.032222,0.041875,0.08375,0.32924,0.020767,0.032222,0.038334,0.076669,0.29366,0.026707,0.032222,0.041851,0.083703,0.27183,0.032631,0.032222,0.045859,0.091717,0.14298,0.022854,0.032222,0.039504,0.079008,0.18301,0.023147,0.032222,0.039674,0.079349,0.77825,0.032324,0.032222,0.045641,0.091281,0.87181,0.043452,0.032222,0.054095,0.10819,0.53672,0.021491,0.032222,0.038731,0.077462,0.6423,0.041854,0.032222,0.05282,0.10564,0.39333,0.022324,0.032222,0.0392,0.0784,0.78413,0.044587,0.032222,0.055012,0.11002,0.74004,0.034985,0.032222,0.047563,0.095125,0.58362,0.029887,0.032222,0.043949,0.087898,0.68791,0.034541,0.032222,0.047237,0.094473,0.30618,0.01682,0.032222,0.036348,0.072695,0.67685,0.039669,0.032222,0.051106,0.10221,0.40552,0.030425,0.032222,0.044316,0.088633,0.4381,0.017193,0.032222,0.036522,0.073044,0.38677,0.016863,0.032222,0.036368,0.072735,0.45612,0.035392,0.032222,0.047863,0.095726,0.37029,0.024984,0.032222,0.040773,0.081547,0.3628,0.025099,0.032222,0.040844,0.081688,0.64456,0.030352,0.032222,0.044266,0.088532,0.78241,0.037118,0.032222,0.049153,0.098306,0.37369,0.026814,0.032222,0.04192,0.083839,0.39905,0.027101,0.032222,0.042104,0.084208,0.062566,0.021222,0.032222,0.038582,0.077165
385,0.49324,0.032537,0.031096,0.045007,0.090014,0.33484,0.021867,0.031096,0.038014,0.076029,0.27451,0.017702,0.031096,0.035781,0.071563,0.23565,0.028627,0.031096,0.042266,0.084533,0.16396,0.017991,0.031096,0.035925,0.071851,0.16847,0.016293,0.031096,0.035106,0.070212,0.78193,0.045279,0.031096,0.054928,0.10986,0.81542,0.030074,0.031096,0.043259,0.086519,0.54433,0.031013,0.031096,0.043917,0.087835,0.59536,0.032672,0.031096,0.045105,0.090209,0.42057,0.026877,0.031096,0.041101,0.082202,0.75515,0.029735,0.031096,0.043024,0.086049,0.7394,0.025059,0.031096,0.039936,0.079872,0.58121,0.026527,0.031096,0.040873,0.081746,0.66944,0.027223,0.031096,0.041328,0.082656,0.33607,0.013046,0.031096,0.033722,0.067443,0.67444,0.029937,0.031096,0.043165,0.08633,0.34782,0.018868,0.031096,0.036372,0.072744,0.39313,0.027889,0.031096,0.04177,0.08354,0.40386,0.016455,0.031096,0.035181,0.070362,0.4737,0.026551,0.031096,0.040889,0.081778,0.35604,0.024084,0.031096,0.039332,0.078663,0.40174,0.027793,0.031096,0.041706,0.083412,0.63638,0.020679,0.031096,0.037344,0.074687,0.82003,0.029235,0.031096,0.042681,0.085361,0.39757,0.029406,0.031096,0.042798,0.085596,0.39694,0.020935,0.031096,0.037486,0.074972,0.066248,0.017284,0.031096,0.035576,0.071153
386,0.53334,0.0297,0.029018,0.041523,0.083046,0.39741,0.022567,0.029018,0.03676,0.073521,0.22798,0.018406,0.029018,0.034363,0.068726,0.26287,0.01532,0.029018,0.032814,0.065628,0.17552,0.022728,0.029018,0.036859,0.073718,0.22755,0.017574,0.029018,0.033925,0.067849,0.79029,0.036551,0.029018,0.046669,0.093339,0.74304,0.02933,0.029018,0.041259,0.082517,0.56877,0.023463,0.029018,0.037317,0.074634,0.63276,0.028708,0.029018,0.040819,0.081638,0.4235,0.018075,0.029018,0.034187,0.068374,0.77336,0.027342,0.029018,0.03987,0.079741,0.73051,0.019893,0.029018,0.035182,0.070364,0.59059,0.018511,0.029018,0.034419,0.068839,0.64265,0.023415,0.029018,0.037287,0.074573,0.3305,0.011529,0.029018,0.031225,0.062449,0.65224,0.026653,0.029018,0.039401,0.078802,0.37807,0.020153,0.029018,0.03533,0.070659,0.43677,0.020909,0.029018,0.035766,0.071533,0.38026,0.013416,0.029018,0.031969,0.063938,0.53489,0.024839,0.029018,0.038197,0.076395,0.34187,0.02281,0.029018,0.03691,0.073819,0.42095,0.020476,0.029018,0.035515,0.07103,0.62077,0.017542,0.029018,0.033908,0.067816,0.82453,0.021345,0.029018,0.036023,0.072046,0.38411,0.016474,0.029018,0.033368,0.066736,0.42311,0.020402,0.029018,0.035472,0.070945,0.080607,0.010583,0.029018,0.030887,0.061775
387,0.54,0.016843,0.018908,0.025321,0.050643,0.4646,0.021105,0.018908,0.028336,0.056672,0.28956,0.014354,0.018908,0.023739,0.047478,0.24222,0.021634,0.018908,0.028732,0.057464,0.21498,0.01145,0.018908,0.022104,0.044208,0.20534,0.012767,0.018908,0.022814,0.045629,0.79176,0.021184,0.018908,0.028395,0.056789,0.75551,0.018592,0.018908,0.026517,0.053035,0.55693,0.019347,0.018908,0.027052,0.054103,0.65147,0.021179,0.018908,0.028391,0.056782,0.48561,0.012669,0.018908,0.022759,0.045519,0.77999,0.01587,0.018908,0.024685,0.049371,0.70365,0.0147,0.018908,0.02395,0.0479,0.5926,0.016391,0.018908,0.025024,0.050047,0.66176,0.015129,0.018908,0.024215,0.048431,0.33259,0.0067865,0.018908,0.020089,0.040177,0.66398,0.018645,0.018908,0.026555,0.053109,0.31432,0.012555,0.018908,0.022697,0.045393,0.38078,0.016876,0.018908,0.025343,0.050687,0.39664,0.010942,0.018908,0.021846,0.043691,0.51768,0.019927,0.018908,0.027469,0.054939,0.32034,0.01658,0.018908,0.025147,0.050295,0.41149,0.013195,0.018908,0.023057,0.046113,0.6163,0.017574,0.018908,0.025814,0.051627,0.81884,0.015605,0.018908,0.024516,0.049032,0.37437,0.018783,0.018908,0.026652,0.053303,0.45162,0.013348,0.018908,0.023144,0.046289,0.056238,0.010931,0.018908,0.02184,0.04368
388,0.53622,0.014263,0.018418,0.023295,0.04659,0.48024,0.014602,0.018418,0.023504,0.047008,0.31054,0.013239,0.018418,0.022682,0.045365,0.2684,0.011238,0.018418,0.021576,0.043151,0.21311,0.0099259,0.018418,0.020922,0.041845,0.21301,0.010702,0.018418,0.021301,0.042603,0.7868,0.014107,0.018418,0.0232,0.0464,0.74281,0.016178,0.018418,0.024514,0.049028,0.56803,0.015937,0.018418,0.024356,0.048712,0.66841,0.017836,0.018418,0.025638,0.051277,0.47208,0.010271,0.018418,0.021088,0.042177,0.79404,0.015132,0.018418,0.023837,0.047673,0.66271,0.011266,0.018418,0.02159,0.04318,0.61239,0.011635,0.018418,0.021785,0.043571,0.66654,0.013479,0.018418,0.022823,0.045646,0.35906,0.0076015,0.018418,0.019925,0.03985,0.68518,0.018282,0.018418,0.025951,0.051902,0.32633,0.012101,0.018418,0.022037,0.044075,0.39752,0.013958,0.018418,0.023109,0.046219,0.43097,0.0080196,0.018418,0.020088,0.040176,0.5371,0.011438,0.018418,0.021681,0.043362,0.32395,0.015862,0.018418,0.024307,0.048613,0.42907,0.010065,0.018418,0.020988,0.041977,0.62811,0.0090759,0.018418,0.020533,0.041065,0.81588,0.012447,0.018418,0.022229,0.044459,0.37966,0.011099,0.018418,0.021504,0.043008,0.4625,0.011331,0.018418,0.021624,0.043249,0.053188,0.0098005,0.018418,0.020863,0.041726
389,0.54904,0.010313,0.0086745,0.013476,0.026953,0.48832,0.017024,0.0086745,0.019107,0.038214,0.29233,0.011421,0.0086745,0.014342,0.028684,0.28813,0.008369,0.0086745,0.012053,0.024107,0.20673,0.010406,0.0086745,0.013547,0.027094,0.245,0.011064,0.0086745,0.014059,0.028119,0.8003,0.013295,0.0086745,0.015875,0.031749,0.76239,0.013134,0.0086745,0.01574,0.031479,0.58851,0.01427,0.0086745,0.0167,0.0334,0.69069,0.010783,0.0086745,0.013839,0.027678,0.47039,0.010684,0.0086745,0.013762,0.027525,0.76541,0.014702,0.0086745,0.017071,0.034141,0.66892,0.010364,0.0086745,0.013515,0.02703,0.61067,0.0097622,0.0086745,0.013059,0.026119,0.66162,0.011331,0.0086745,0.014271,0.028541,0.35759,0.0072389,0.0086745,0.011298,0.022596,0.67725,0.01738,0.0086745,0.019425,0.03885,0.32301,0.0097073,0.0086745,0.013018,0.026037,0.40216,0.01019,0.0086745,0.013382,0.026764,0.43366,0.0074514,0.0086745,0.011435,0.022871,0.5481,0.014535,0.0086745,0.016927,0.033853,0.30965,0.0093999,0.0086745,0.012791,0.025582,0.45142,0.0099555,0.0086745,0.013204,0.026409,0.62743,0.012459,0.0086745,0.015182,0.030363,0.81266,0.0146,0.0086745,0.016983,0.033966,0.37155,0.007552,0.0086745,0.011501,0.023003,0.47897,0.013754,0.0086745,0.016261,0.032523,0.046426,0.009452,0.0086745,0.012829,0.025658
