197.938	-1.12	
198.749	2.88	
199.559	-3.12	
200.369	1.88	
201.179	0.88	
201.988	4.88	
202.798	2.88	
203.608	-0.12	
204.417	-2.12	
205.227	-3.12	
206.036	-2.12	
206.846	-0.12	
207.655	-8.12	
208.464	-2.12	
209.273	-3.12	
210.082	-5.12	
210.891	-0.12	
211.7	-6.12	
212.508	0.88	
213.317	-2.12	
214.125	-4.12	
214.934	0.88	
215.742	0.88	
216.55	-2.12	
217.359	-1.12	
218.167	-7.12	
218.975	-1.12	
219.782	-2.12	
220.59	-3.12	
221.398	3.88	
222.206	2.88	
223.013	-3.12	
223.82	4.88	
224.628	-3.12	
225.435	-0.12	
226.242	-0.12	
227.049	4.88	
227.856	-0.12	
228.663	-4.12	
229.47	-4.12	
230.277	-1.12	
231.083	1.88	
231.89	7.88	
232.696	2.88	
233.502	2.88	
234.309	-8.12	
235.115	-0.12	
235.921	-2.12	
236.727	-0.12	
237.533	-3.12	
238.339	0.88	
239.144	-1.12	
239.95	-0.12	
240.756	-3.12	
241.561	-0.12	
242.366	1.88	
243.172	-3.12	
243.977	5.88	
244.782	-4.12	
245.587	-2.12	
246.392	0.88	
247.197	-6.12	
248.001	1.88	
248.806	0.88	
249.611	-5.12	
250.415	5.88	
251.219	2.88	
252.024	1.88	
252.828	-5.12	
253.632	0.88	
254.436	0.88	
255.24	0.88	
256.044	1.88	
256.848	2.88	
257.651	-2.12	
258.455	0.88	
259.258	-7.12	
260.062	-6.12	
260.865	1.88	
261.668	-6.12	
262.471	3.88	
263.274	2.88	
264.077	-1.12	
264.88	2.88	
265.683	4.88	
266.486	1.88	
267.288	-1.12	
268.091	-4.12	
268.893	2.88	
269.696	-2.12	
270.498	-9.12	
271.3	-0.12	
272.102	-7.12	
272.904	0.88	
273.706	-5.12	
274.508	-0.12	
275.309	-4.12	
276.111	-0.12	
276.913	-7.12	
277.714	0.88	
278.515	2.88	
279.317	1.88	
280.118	-0.12	
280.919	-2.12	
281.72	-4.12	
282.521	-9.12	
283.322	-0.12	
284.122	-1.12	
284.923	-0.12	
285.724	0.88	
286.524	-5.12	
287.325	-3.12	
288.125	0.88	
288.925	-0.12	
289.725	-4.12	
290.525	-2.12	
291.325	-0.12	
292.125	-4.12	
292.925	-6.12	
293.724	-9.12	
294.524	-5.12	
295.324	0.88	
296.123	1.88	
296.922	0.88	
297.722	2.88	
298.521	-4.12	
299.32	-0.12	
300.119	-2.12	
300.918	-3.12	
301.716	3.88	
302.515	4.88	
303.314	4.88	
304.112	5.88	
304.911	-4.12	
305.709	2.88	
306.507	1.88	
307.306	-1.12	
308.104	-2.12	
308.902	-3.12	
309.7	2.88	
310.498	-2.12	
311.295	0.88	
312.093	1.88	
312.891	-2.12	
313.688	-2.12	
314.485	-3.12	
315.283	0.88	
316.08	-1.12	
316.877	-6.12	
317.674	-3.12	
318.471	2.88	
319.268	-1.12	
320.065	1.88	
320.862	-2.12	
321.658	0.88	
322.455	3.88	
323.251	-1.12	
324.047	-1.12	
324.844	-1.12	
325.64	1.88	
326.436	1.88	
327.232	-8.12	
328.028	1.88	
328.824	-2.12	
329.62	-2.12	
330.415	1.88	
331.211	-1.12	
332.006	-0.12	
332.802	0.88	
333.597	-6.12	
334.392	-0.12	
335.187	2.88	
335.982	-1.12	
336.777	-0.12	
337.572	-3.12	
338.367	-2.12	
339.162	0.88	
339.956	-0.12	
340.751	1.88	
341.545	-2.12	
342.34	-0.12	
343.134	0.88	
343.928	-7.12	
344.722	2.88	
345.516	-3.12	
346.31	-4.12	
347.104	-1.12	
347.898	-8.12	
348.691	3.88	
349.485	-6.12	
350.278	3.88	
351.072	1.88	
351.865	-13.12	
352.658	7.88	
353.452	1.88	
354.245	4.88	
355.038	5.88	
355.83	5.88	
356.623	4.88	
357.416	4.88	
358.209	2.88	
359.001	8.88	
359.794	1.88	
360.586	10.88	
361.378	11.88	
362.17	14.88	
362.963	12.88	
363.755	10.88	
364.546	14.88	
365.338	13.88	
366.13	9.88	
366.922	18.88	
367.713	17.88	
368.505	12.88	
369.296	17.88	
370.088	17.88	
370.879	26.88	
371.67	26.88	
372.461	25.88	
373.252	58.88	
374.043	84.88	
374.834	140.88	
375.625	219.88	
376.415	322.88	
377.206	459.88	
377.996	587.88	
378.787	759.88	
379.577	917.88	
380.367	1039.88	
381.157	1155.88	
381.947	1157.88	
382.737	1111.88	
383.527	976.88	
384.317	792.88	
385.107	592.88	
385.896	378.88	
386.686	214.88	
387.475	106.88	
388.265	47.88	
389.054	27.88	
389.843	23.88	
390.632	24.88	
391.421	19.88	
392.21	15.88	
392.999	14.88	
393.788	18.88	
394.576	17.88	
395.365	22.88	
396.154	12.88	
396.942	10.88	
397.73	13.88	
398.519	9.88	
399.307	17.88	
400.095	10.88	
400.883	12.88	
401.671	17.88	
402.459	13.88	
403.246	12.88	
404.034	11.88	
404.822	12.88	
405.609	11.88	
406.396	13.88	
407.184	13.88	
407.971	9.88	
408.758	10.88	
409.545	21.88	
410.332	10.88	
411.119	15.88	
411.906	15.88	
412.693	7.88	
413.479	20.88	
414.266	10.88	
415.052	9.88	
415.839	11.88	
416.625	14.88	
417.411	13.88	
418.197	12.88	
418.983	13.88	
419.769	13.88	
420.555	12.88	
421.341	11.88	
422.127	14.88	
422.912	12.88	
423.698	14.88	
424.483	9.88	
425.269	6.88	
426.054	12.88	
426.839	9.88	
427.624	13.88	
428.409	2.88	
429.194	7.88	
429.979	16.88	
430.764	5.88	
431.549	11.88	
432.333	10.88	
433.118	7.88	
433.902	16.88	
434.687	7.88	
435.471	4.88	
436.255	9.88	
437.039	7.88	
437.823	13.88	
438.607	6.88	
439.391	9.88	
440.175	10.88	
440.958	10.88	
441.742	9.88	
442.526	11.88	
443.309	8.88	
444.092	14.88	
444.876	14.88	
445.659	11.88	
446.442	12.88	
447.225	10.88	
448.008	13.88	
448.791	14.88	
449.573	18.88	
450.356	19.88	
451.139	11.88	
451.921	15.88	
452.704	8.88	
453.486	16.88	
454.268	13.88	
455.05	13.88	
455.833	24.88	
456.615	11.88	
457.396	20.88	
458.178	14.88	
458.96	11.88	
459.742	21.88	
460.523	18.88	
461.305	11.88	
462.086	21.88	
462.868	17.88	
463.649	28.88	
464.43	14.88	
465.211	23.88	
465.992	24.88	
466.773	21.88	
467.554	21.88	
468.335	24.88	
469.115	20.88	
469.896	15.88	
470.676	22.88	
471.457	17.88	
472.237	27.88	
473.018	19.88	
473.798	21.88	
474.578	28.88	
475.358	17.88	
476.138	17.88	
476.918	21.88	
477.697	20.88	
478.477	20.88	
479.257	21.88	
480.036	24.88	
480.816	18.88	
481.595	23.88	
482.374	16.88	
483.153	15.88	
483.932	23.88	
484.711	14.88	
485.49	16.88	
486.269	18.88	
487.048	15.88	
487.827	21.88	
488.605	15.88	
489.384	19.88	
490.162	20.88	
490.941	15.88	
491.719	21.88	
492.497	12.88	
493.275	19.88	
494.053	23.88	
494.831	17.88	
