530,0.79386,0.0061335,0.012267,0.62272,0.003179,0.0063579,0.4885,0.0026438,0.0052875,0.23359,0.0022132,0.0044263,0.10034,0.001245,0.0024899,0.0083247,0.0010721,0.0021441
540,0.8088,0.0061266,0.012253,0.63024,0.0041483,0.0082967,0.49282,0.0044065,0.008813,0.23296,0.0021078,0.0042156,0.10232,0.0011648,0.0023295,0.0085254,0.00089545,0.0017909
550,0.78556,0.0048218,0.0096436,0.62492,0.0046986,0.0093972,0.49315,0.0046916,0.0093832,0.23307,0.0015753,0.0031506,0.10385,0.0011981,0.0023962,0.0089856,0.00081392,0.0016278
560,0.79695,0.0061263,0.012253,0.62207,0.0059923,0.011985,0.48838,0.0034678,0.0069356,0.23701,0.0018409,0.0036818,0.10397,0.0012965,0.002593,0.0090928,0.0011424,0.0022848
570,0.79534,0.0061146,0.012229,0.61893,0.002863,0.005726,0.49092,0.003787,0.007574,0.23317,0.0020473,0.0040947,0.10474,0.0011088,0.0022175,0.0092271,0.00090533,0.0018107
580,0.78735,0.0059046,0.011809,0.62239,0.0034282,0.0068564,0.49267,0.003796,0.007592,0.23575,0.0020123,0.0040247,0.10577,0.0010347,0.0020693,0.0093388,0.00082039,0.0016408
590,0.78816,0.0041818,0.0083636,0.62655,0.0056498,0.0113,0.49765,0.0030471,0.0060941,0.24504,0.0014472,0.0028943,0.10973,0.0009691,0.0019382,0.010065,0.00076605,0.0015321
600,0.80486,0.0055758,0.011152,0.63558,0.0035937,0.0071875,0.5076,0.0040952,0.0081904,0.25145,0.0016235,0.003247,0.11325,0.0012462,0.0024924,0.010638,0.0010268,0.0020536
610,0.79926,0.0047838,0.0095675,0.62537,0.0037396,0.0074792,0.50332,0.0041741,0.0083482,0.24837,0.0021607,0.0043214,0.11338,0.0013716,0.0027431,0.010685,0.0012556,0.0025113
620,0.79317,0.0067522,0.013504,0.6258,0.0040858,0.0081716,0.50476,0.0027713,0.0055427,0.24316,0.0021683,0.0043365,0.11154,0.0011037,0.0022074,0.010091,0.0009585,0.001917
630,0.79467,0.0056718,0.011344,0.62931,0.0045292,0.0090585,0.50245,0.0025945,0.005189,0.23911,0.002069,0.0041381,0.10747,0.0011059,0.0022117,0.0096185,0.00089929,0.0017986
640,0.79008,0.0062594,0.012519,0.62226,0.0040171,0.0080342,0.49365,0.0029207,0.0058414,0.23344,0.0020957,0.0041914,0.10365,0.0017705,0.0035411,0.0090033,0.0014832,0.0029663
650,0.78414,0.0064715,0.012943,0.61706,0.0051273,0.010255,0.48929,0.0030635,0.006127,0.23801,0.0023621,0.0047241,0.10226,0.0014581,0.0029162,0.0088895,0.0013821,0.0027641
660,0.7975,0.006714,0.013428,0.61579,0.0041285,0.0082571,0.49419,0.0044974,0.0089947,0.2372,0.0025469,0.0050937,0.1041,0.0013211,0.0026422,0.0092341,0.0011747,0.0023493
670,0.79576,0.0062649,0.01253,0.62168,0.0032954,0.0065907,0.48871,0.0030434,0.0060868,0.23402,0.0019688,0.0039376,0.10525,0.0016109,0.0032219,0.0092882,0.0014487,0.0028974
680,0.78732,0.0052372,0.010474,0.61005,0.0027751,0.0055502,0.4919,0.0039099,0.0078198,0.23639,0.0021398,0.0042796,0.10386,0.0011941,0.0023882,0.0093208,0.00094451,0.001889
690,0.79627,0.0041722,0.0083445,0.6134,0.0033863,0.0067726,0.49796,0.0040686,0.0081371,0.23727,0.0024892,0.0049784,0.10501,0.0017217,0.0034433,0.009496,0.0016328,0.0032655
700,0.79365,0.0053268,0.010654,0.62125,0.0038032,0.0076064,0.50438,0.0037024,0.0074049,0.24352,0.0025646,0.0051292,0.10702,0.0022498,0.0044995,0.0098305,0.0020998,0.0041996
710,0.8121,0.0071302,0.01426,0.63831,0.0049686,0.0099372,0.52627,0.0038441,0.0076882,0.25507,0.0027664,0.0055328,0.11584,0.0023165,0.004633,0.011445,0.0022163,0.0044326
720,0.81374,0.0065001,0.013,0.65557,0.0040591,0.0081182,0.54843,0.0047444,0.0094888,0.27598,0.0027087,0.0054174,0.13129,0.00222,0.00444,0.014375,0.0019552,0.0039104
730,0.83418,0.0063946,0.012789,0.68158,0.0043981,0.0087961,0.57052,0.005565,0.01113,0.31181,0.0032621,0.0065241,0.15511,0.0030473,0.0060946,0.019753,0.0029165,0.005833
740,0.83926,0.005752,0.011504,0.7039,0.0057996,0.011599,0.59592,0.0058251,0.01165,0.3374,0.0048306,0.0096612,0.17792,0.0047116,0.0094232,0.026743,0.0045999,0.0091998
750,0.84136,0.0085161,0.017032,0.71061,0.007007,0.014014,0.59748,0.0072925,0.014585,0.36198,0.0066792,0.013358,0.20155,0.0064133,0.012827,0.033109,0.0062111,0.012422
760,0.85491,0.011398,0.022795,0.72487,0.011126,0.022251,0.61781,0.010842,0.021683,0.38407,0.010802,0.021604,0.22145,0.010663,0.021326,0.040341,0.010636,0.021272
770,0.86366,0.0095175,0.019035,0.74087,0.0092271,0.018454,0.62851,0.0092904,0.018581,0.39977,0.0090294,0.018059,0.23565,0.0089693,0.017939,0.045821,0.0089326,0.017865
780,0.60474,0.098742,0.19748,0.79964,0.19766,0.39531,0.2431,0.089655,0.17931,0.10464,0.056919,0.11384,0.079796,0.047399,0.094799,0.0086228,0.038727,0.077454
