0.040203,0.036475,0.037793,0.032784,0.031945,0.03184
0.010857,0.010595,0.010424,0.010321,0.010307,0.010303
0.0046929,0.0043965,0.0039084,0.0032358,0.0031791,0.0031707
0.0053788,0.0041937,0.0032272,0.0020182,0.0017661,0.0017369
0.0060696,0.0039905,0.0039889,0.0019648,0.0015623,0.0015174
0.0055121,0.0043185,0.0027753,0.00154,0.0010649,0.00096237
0.0067644,0.0036729,0.0032746,0.001706,0.0005957,0.00051461
0.0056762,0.0033572,0.0034672,0.0015854,0.0011506,0.0010108
0.0049673,0.0038495,0.0037012,0.0016467,0.0012031,0.001092
0.0041841,0.0043022,0.0035104,0.0016153,0.00095226,0.00077259
0.0036124,0.0056214,0.0020726,0.0016175,0.001236,0.00099386
0.0055304,0.0046596,0.0033215,0.0016671,0.0011432,0.00077061
0.0037752,0.0028846,0.0038131,0.0013747,0.0012343,0.0010063
0.0048506,0.0047242,0.0029463,0.001956,0.0013615,0.0010509
0.0047981,0.0048254,0.0030881,0.0012912,0.0011044,0.00079786
0.0061335,0.003179,0.0026438,0.0022132,0.001245,0.0010721
0.0061266,0.0041483,0.0044065,0.0021078,0.0011648,0.00089545
0.0048218,0.0046986,0.0046916,0.0015753,0.0011981,0.00081392
0.0061263,0.0059923,0.0034678,0.0018409,0.0012965,0.0011424
0.0061146,0.002863,0.003787,0.0020473,0.0011088,0.00090533
0.0059046,0.0034282,0.003796,0.0020123,0.0010347,0.00082039
0.0041818,0.0056498,0.0030471,0.0014472,0.0009691,0.00076605
0.0055758,0.0035937,0.0040952,0.0016235,0.0012462,0.0010268
0.0047838,0.0037396,0.0041741,0.0021607,0.0013716,0.0012556
0.0067522,0.0040858,0.0027713,0.0021683,0.0011037,0.0009585
0.0056718,0.0045292,0.0025945,0.002069,0.0011059,0.00089929
0.0062594,0.0040171,0.0029207,0.0020957,0.0017705,0.0014832
0.0064715,0.0051273,0.0030635,0.0023621,0.0014581,0.0013821
0.006714,0.0041285,0.0044974,0.0025469,0.0013211,0.0011747
0.0062649,0.0032954,0.0030434,0.0019688,0.0016109,0.0014487
0.0052372,0.0027751,0.0039099,0.0021398,0.0011941,0.00094451
0.0041722,0.0033863,0.0040686,0.0024892,0.0017217,0.0016328
0.0053268,0.0038032,0.0037024,0.0025646,0.0022498,0.0020998
0.0071302,0.0049686,0.0038441,0.0027664,0.0023165,0.0022163
0.0065001,0.0040591,0.0047444,0.0027087,0.00222,0.0019552
0.0063946,0.0043981,0.005565,0.0032621,0.0030473,0.0029165
0.005752,0.0057996,0.0058251,0.0048306,0.0047116,0.0045999
0.0085161,0.007007,0.0072925,0.0066792,0.0064133,0.0062111
0.011398,0.011126,0.010842,0.010802,0.010663,0.010636
0.0095175,0.0092271,0.0092904,0.0090294,0.0089693,0.0089326
0.098742,0.19766,0.089655,0.056919,0.047399,0.038727
