690,0.93026,0.0075007,0.015001,0.92155,0.0070787,0.014157,0.92229,0.0083018,0.016604,0.00014562,4.5998e-05,9.1997e-05,0.00034019,0.0048047,0.0096095
700,0.94415,0.0089842,0.017968,0.92003,0.0085946,0.017189,0.93025,0.0081613,0.016323,0.0002377,4.8162e-05,9.6324e-05,0.00070964,0.0061778,0.012356
710,0.95168,0.0077238,0.015448,0.92459,0.0069248,0.01385,0.9328,0.0084315,0.016863,0.00059411,3.1731e-05,6.3462e-05,0.003499,0.004944,0.009888
720,0.9348,0.0054685,0.010937,0.92302,0.0062792,0.012558,0.93957,0.0069636,0.013927,0.0015597,6.2081e-05,0.00012416,0.018269,0.0036463,0.0072925
730,0.93972,0.0086085,0.017217,0.93446,0.010087,0.020174,0.9236,0.0086832,0.017366,0.0072249,0.00010925,0.0002185,0.078154,0.0074302,0.01486
740,0.93989,0.0065516,0.013103,0.92157,0.0060877,0.012175,0.93277,0.0069658,0.013932,0.027581,0.00018265,0.00036529,0.19826,0.0043433,0.0086867
750,0.94595,0.0085719,0.017144,0.93328,0.0086854,0.017371,0.93928,0.0095142,0.019028,0.09397,0.0010445,0.0020889,0.37204,0.0079095,0.015819
760,0.94205,0.0067493,0.013499,0.94118,0.0066295,0.013259,0.94318,0.0070765,0.014153,0.23226,0.0012674,0.0025349,0.54965,0.0057298,0.01146
770,0.9482,0.0075653,0.015131,0.93987,0.0077763,0.015553,0.94783,0.0076344,0.015269,0.40466,0.0031783,0.0063566,0.68373,0.0074865,0.014973
780,-0.18653,0.15052,0.30104,-0.10811,0.1068,0.2136,0.51846,0.13889,0.27777,0.12345,0.022451,0.044902,0.0067443,0.098071,0.19614
