380,0.0065555,0.047677,0.095355,0.0058873,0.042637,0.085273,0.49573,0.05316,0.10632,0.22059,0.047707,0.095415,-0.015281,0.045249,0.090497
390,0.00079005,0.0088698,0.01774,0.0045488,0.0096782,0.019356,0.54347,0.014837,0.029674,0.10671,0.013892,0.027785,0.0096258,0.0099399,0.01988
400,0.0041593,0.004401,0.008802,0.0022047,0.0040819,0.0081639,0.50424,0.0044547,0.0089095,0.093309,0.0034045,0.006809,0.00064385,0.004133,0.008266
410,0.00046546,0.0020859,0.0041717,0.0012409,0.0023724,0.0047447,0.49614,0.0030023,0.0060046,0.18477,0.001928,0.003856,0.0010441,0.002157,0.0043141
420,0.001254,0.0024268,0.0048537,0.00070806,0.0023574,0.0047148,0.51482,0.002685,0.0053701,0.35247,0.0021656,0.0043311,0.00045539,0.0023414,0.0046827
430,0.00086751,0.0021336,0.0042672,0.00049657,0.0020707,0.0041415,0.52826,0.0022469,0.0044938,0.45753,0.0019289,0.0038579,0.00078369,0.0020609,0.0041218
440,0.0012228,0.002114,0.004228,-0.00012929,0.0020295,0.004059,0.59185,0.0025619,0.0051238,0.48477,0.0020666,0.0041332,0.00085312,0.0020875,0.0041749
450,0.0010315,0.0032131,0.0064262,0.00059674,0.0032015,0.0064029,0.66217,0.0033068,0.0066136,0.46147,0.0016487,0.0032974,0.0014567,0.0032096,0.0064191
460,0.0010568,0.0030757,0.0061513,0.00044654,0.0030594,0.0061187,0.65217,0.0031571,0.0063143,0.41155,0.0014428,0.0028857,0.0017884,0.0030876,0.0061751
470,0.0026251,0.0036473,0.0072945,0.00035559,0.0036265,0.007253,0.56843,0.003719,0.0074381,0.34077,0.001256,0.002512,0.0071084,0.00364,0.00728
480,0.0031146,0.0031916,0.0063832,0.00059443,0.0031419,0.0062837,0.40126,0.0032551,0.0065101,0.25463,0.0015122,0.0030244,0.025941,0.003161,0.0063219
490,0.0056601,0.0020895,0.0041789,0.00078028,0.0021237,0.0042474,0.22256,0.0021241,0.0042482,0.16689,0.0009101,0.0018202,0.073139,0.0021664,0.0043329
500,0.010545,0.0014395,0.002879,0.00032584,0.0014149,0.0028297,0.10974,0.0014658,0.0029316,0.089048,0.00077236,0.0015447,0.19351,0.0014632,0.0029263
510,0.07768,0.0010447,0.0020895,0.00013193,0.00084589,0.0016918,0.034943,0.00088605,0.0017721,0.036163,0.00032353,0.00064707,0.38319,0.0012431,0.0024863
520,0.36878,0.00064214,0.0012843,0.00051386,0.00036717,0.00073434,0.0048004,0.00042531,0.00085063,0.0096201,0.00052661,0.0010532,0.51064,0.0012587,0.0025173
530,0.68991,0.0007733,0.0015466,0.00058502,0.00023394,0.00046788,0.0013631,0.00032486,0.00064973,0.0022526,0.00049728,0.00099456,0.53106,0.0014444,0.0028887
540,0.84626,0.00094499,0.00189,0.00064505,0.00040706,0.00081411,0.00090692,0.00040563,0.00081126,0.00035655,0.00036976,0.00073953,0.48438,0.0013476,0.0026952
550,0.9034,0.0010591,0.0021182,0.00076733,0.00042738,0.00085475,0.0014654,0.00044571,0.00089143,0.00012127,0.00028861,0.00057723,0.39524,0.00094352,0.001887
560,0.92114,0.00087954,0.0017591,0.0016217,0.00044438,0.00088876,0.001347,0.0004289,0.00085779,0.00045071,0.00032163,0.00064327,0.28888,0.00079303,0.0015861
570,0.92628,0.00081738,0.0016348,0.0014602,0.00046647,0.00093294,0.0010878,0.00037723,0.00075445,8.9064e-05,0.00023281,0.00046563,0.18522,0.00057598,0.001152
580,0.92637,0.0007418,0.0014836,0.0029889,0.00033419,0.00066838,0.0020367,0.00035214,0.00070427,0.00020404,0.00016177,0.00032355,0.097226,0.00036492,0.00072984
590,0.92623,0.00080359,0.0016072,0.059015,0.00065854,0.0013171,0.003585,0.00051392,0.0010278,0.00011194,0.00020514,0.00041028,0.038324,0.00043051,0.00086103
600,0.92763,0.0010388,0.0020775,0.47063,0.00072977,0.0014595,0.069644,0.00063534,0.0012707,0.00011765,0.00017029,0.00034058,0.011954,0.00069516,0.0013903
610,0.93028,0.0014671,0.0029342,0.77555,0.0013913,0.0027826,0.46736,0.0013151,0.0026302,3.8513e-05,0.00025902,0.00051804,0.0042098,0.0011572,0.0023143
620,0.93155,0.0018489,0.0036979,0.85981,0.0018886,0.0037772,0.77816,0.0017897,0.0035795,0.00031437,0.00036243,0.00072485,0.001311,0.0014529,0.0029057
630,0.93144,0.0018801,0.0037602,0.88566,0.0018735,0.003747,0.87851,0.0017864,0.0035727,0.00025156,0.00039456,0.00078911,0.00076662,0.0014688,0.0029376
640,0.93224,0.0022171,0.0044341,0.90025,0.0019869,0.0039738,0.90891,0.0019022,0.0038043,0.00061072,0.00060581,0.0012116,0.0014178,0.0016053,0.0032105
650,0.93735,0.0022598,0.0045197,0.90372,0.0024765,0.004953,0.92538,0.0024466,0.0048932,0.00049132,0.00056439,0.0011288,0.001221,0.0019266,0.0038532
660,0.93524,0.0028707,0.0057414,0.91221,0.0024535,0.0049069,0.92659,0.0023362,0.0046725,0.0013021,0.00076835,0.0015367,0.00045754,0.0019242,0.0038484
670,0.93571,0.0020173,0.0040346,0.91568,0.0022921,0.0045842,0.92789,0.0023106,0.0046213,0.00070537,0.00065964,0.0013193,0.0012232,0.0017002,0.0034004
680,0.93356,0.0024755,0.0049511,0.91845,0.0023394,0.0046788,0.92933,0.0024748,0.0049495,0.00056072,0.00094228,0.0018846,0.0001459,0.0018462,0.0036925
